DATE,TOURS_wind_speed,TOURS_humidity,TOURS_pressure,TOURS_global_radiation,TOURS_precipitation,TOURS_temp_min,TOURS_temp_max,TOURS_temp_mean
20040207,6.0,0.8,1.0251,0.78,0.06,6.6,11.4,9.0
20040208,5.0,0.8,1.0281,0.64,0.0,4.7,9.5,7.1
20040209,2.6,0.72,1.0356,1.19,0.0,-0.9,7.4,3.2
20040210,2.1,0.72,1.0334,1.12,0.0,-1.9,8.9,3.5
20040211,2.4,0.9,1.0296,0.59,0.0,-1.9,9.4,3.7
20040212,3.5,0.89,1.0318,0.85,0.0,4.8,7.8,6.3
20040213,4.0,0.88,1.0313,1.1,0.0,2.2,9.7,6.0
20040214,3.5,0.83,1.0257,1.21,0.0,0.9,10.8,5.8
20040215,1.6,0.91,1.0259,0.57,0.02,-0.8,8.0,3.6
20040216,3.0,0.84,1.0279,0.64,0.0,4.0,8.7,6.4
20040217,2.0,0.83,1.0288,0.78,0.16,-0.3,8.5,4.1
20040218,3.5,0.86,1.0247,0.33,0.06,3.6,5.9,4.8
20040219,8.5,0.7,1.0153,0.86,0.0,2.4,6.1,4.2
20040220,5.9,0.68,1.0119,1.17,0.02,0.9,8.7,4.8
20040221,5.9,0.88,1.0036,0.32,0.06,3.2,6.9,5.0
20040222,5.1,0.9,1.0077,0.14,1.78,1.6,4.3,3.0
20040223,4.5,0.7,1.0192,1.08,0.0,-0.2,6.0,2.9
20040224,1.0,0.73,1.019,1.15,0.0,-3.3,6.1,1.4
20040225,2.0,0.79,1.0111,0.5,0.0,-1.7,5.1,1.7
20040226,2.1,0.75,1.0059,1.23,0.0,-4.2,4.4,0.1
20040227,3.0,0.8,1.0001,0.65,0.0,-3.4,3.7,0.1
20040228,1.9,0.71,1.0078,1.22,0.0,-3.2,5.6,1.2
20040229,2.5,0.78,1.019,1.06,0.04,-3.7,5.3,0.8
20040301,4.8,0.66,1.0305,1.44,0.0,-2.5,4.6,1.0
20040302,2.2,0.69,1.0351,1.59,0.0,-3.8,7.0,1.6
20040303,2.2,0.62,1.0307,1.42,0.0,-2.8,12.7,5.0
20040304,3.5,0.88,1.0201,0.31,1.06,4.8,9.6,7.2
20040305,2.5,0.92,1.0173,0.34,0.0,6.2,8.7,7.4
20040306,2.1,0.85,1.0226,0.79,0.06,2.2,10.4,6.3
20040307,2.9,0.84,1.025,1.02,0.02,3.5,9.7,6.6
20040308,3.0,0.78,1.0303,0.69,0.0,1.9,6.8,4.4
20040309,3.4,0.72,1.0287,0.77,0.0,-1.4,6.3,2.4
20040310,2.5,0.82,1.0244,0.61,0.0,-3.4,2.4,-0.5
20040311,3.5,0.71,1.0168,0.85,0.08,-1.9,4.0,1.0
20040312,4.6,0.9,1.0072,0.16,0.92,2.8,9.1,6.0
20040313,3.6,0.76,1.0188,1.54,0.0,5.0,13.7,9.4
20040314,4.9,0.7,1.0274,1.39,0.0,2.9,14.1,8.5
20040315,3.0,0.82,1.0322,0.73,0.0,8.5,15.1,11.8
20040316,2.5,0.64,1.0296,2.0,0.0,4.8,21.8,13.3
20040317,1.5,0.65,1.0268,1.76,0.0,5.9,22.1,14.0
20040318,3.8,0.79,1.0252,1.32,0.02,8.8,17.4,13.1
20040319,7.4,0.86,1.0234,0.98,0.34,7.8,14.3,11.0
20040320,8.0,0.88,1.0203,0.55,0.46,11.2,13.6,12.4
20040321,7.4,0.77,1.0167,1.6,0.14,7.7,13.7,10.7
20040322,5.0,0.82,1.0162,1.36,0.14,4.3,9.5,6.9
20040323,2.8,0.82,1.0159,1.8,0.0,0.6,9.6,5.1
20040324,3.5,0.79,1.0197,1.56,0.0,0.5,9.7,5.1
20040325,3.5,0.79,1.0189,1.36,0.02,-0.6,8.5,4.0
20040326,4.6,0.64,1.0184,1.39,0.0,0.3,7.8,4.0
20040327,3.2,0.65,1.0166,1.75,0.0,-1.4,8.0,3.3
20040328,3.4,0.6,1.0175,2.16,0.0,-1.5,13.8,6.2
20040329,5.9,0.54,1.0158,2.15,0.0,2.3,15.5,8.9
20040330,4.6,0.63,1.0084,1.98,0.0,3.3,18.5,10.9
20040331,4.4,0.81,1.0067,0.39,1.06,8.7,13.0,10.8
20040401,3.8,0.78,1.0052,1.82,1.78,6.5,19.3,12.9
20040402,4.4,0.82,1.0096,1.36,0.18,8.4,15.6,12.0
20040403,6.1,0.78,1.021,1.2,0.26,8.3,14.7,11.5
20040404,5.6,0.7,1.0222,2.25,0.0,8.8,15.7,12.2
20040405,6.5,0.73,1.0202,1.24,0.02,6.8,12.9,9.8
20040406,6.5,0.75,1.0125,1.25,0.1,6.6,11.6,9.1
20040407,3.1,0.77,1.0151,1.77,0.12,1.9,12.5,7.2
20040408,2.4,0.77,1.0167,1.66,0.08,1.7,11.2,6.4
20040409,3.2,0.75,1.0161,1.59,0.02,2.4,10.3,6.4
20040410,2.2,0.68,1.017,1.97,0.0,2.0,12.4,7.2
20040411,4.8,0.65,1.0207,1.96,0.0,5.3,11.2,8.2
20040412,3.8,0.66,1.0227,2.37,0.0,1.9,13.2,7.6
20040413,3.2,0.76,1.0225,1.42,0.0,2.3,13.3,7.8
20040414,2.5,0.72,1.0193,1.48,0.0,5.3,14.1,9.7
20040415,2.6,0.67,1.0156,2.29,0.0,2.5,16.6,9.6
20040416,2.9,0.68,1.01,2.4,0.3,3.1,18.4,10.8
20040417,5.4,0.74,1.0062,1.82,0.3,8.7,14.2,11.4
20040418,8.4,0.8,0.9917,0.94,0.68,6.4,10.7,8.6
20040419,5.5,0.83,0.9968,1.57,0.76,4.0,12.2,8.1
20040420,4.5,0.83,1.0065,1.26,0.0,7.2,15.2,11.2
20040421,3.9,0.72,1.0114,1.84,0.0,10.4,20.9,15.6
20040422,2.4,0.79,1.0178,1.16,0.0,10.0,15.5,12.8
20040423,3.4,0.67,1.0237,2.77,0.0,5.0,18.1,11.6
20040424,5.0,0.65,1.0236,2.82,0.0,7.5,18.2,12.8
20040425,4.6,0.67,1.0224,2.87,0.0,7.1,18.9,13.0
20040426,3.2,0.65,1.0159,2.94,0.0,7.3,19.0,13.2
20040427,2.2,0.71,1.0088,2.4,0.1,6.9,20.3,13.6
20040428,1.8,0.87,1.0056,1.17,0.02,4.7,15.2,10.0
20040429,3.2,0.81,1.0003,2.02,0.02,7.4,16.7,12.0
20040430,3.1,0.72,0.9991,1.76,0.66,9.9,16.6,13.2
20040501,3.6,0.72,1.0067,2.34,0.0,7.0,16.7,11.8
20040502,2.9,0.69,1.0074,2.61,0.0,5.7,19.5,12.6
20040503,2.5,0.72,1.0045,2.77,0.0,4.9,19.2,12.0
20040504,5.4,0.83,0.9943,1.37,0.7,5.8,12.4,9.1
20040505,4.2,0.83,0.9897,1.65,0.6,4.8,12.9,8.8
20040506,3.2,0.87,0.9986,1.63,0.36,3.2,12.6,7.9
20040507,3.6,0.88,1.006,1.38,0.52,6.0,12.9,9.4
20040508,6.1,0.78,1.0086,1.09,0.02,5.4,13.0,9.2
20040509,3.1,0.73,1.0105,1.78,0.0,7.1,16.3,11.7
20040510,1.8,0.86,1.013,1.26,0.0,9.2,14.3,11.8
20040511,3.2,0.81,1.017,2.16,0.0,11.0,19.3,15.2
20040512,5.1,0.74,1.0184,2.69,0.0,9.6,18.3,14.0
20040513,4.1,0.71,1.0215,1.63,0.0,5.9,12.9,9.4
20040514,3.0,0.67,1.0247,2.17,0.0,7.3,16.6,12.0
20040515,4.0,0.68,1.027,3.17,0.0,7.0,20.0,13.5
20040516,5.2,0.71,1.0254,3.17,0.0,11.2,21.5,16.4
20040517,3.0,0.66,1.0228,3.28,0.0,10.7,24.4,17.6
20040518,2.2,0.66,1.0236,3.24,0.0,12.6,26.4,19.5
20040519,2.0,0.65,1.0232,3.24,0.0,12.8,26.6,19.7
20040520,2.2,0.64,1.0174,3.25,0.0,12.0,25.7,18.8
20040521,3.6,0.74,1.0167,2.38,0.0,11.7,19.3,15.5
20040522,6.9,0.6,1.0227,3.35,0.0,7.8,16.1,12.0
20040523,6.5,0.62,1.0254,3.39,0.0,5.6,16.8,11.2
20040524,4.6,0.62,1.0229,3.42,0.0,6.3,20.0,13.2
20040525,4.0,0.55,1.0185,3.38,0.0,7.3,22.7,15.0
20040526,4.6,0.64,1.0177,2.28,0.66,8.8,22.1,15.4
20040527,2.9,0.73,1.0211,2.88,0.0,11.5,20.5,16.0
20040528,2.5,0.6,1.0232,2.98,0.0,8.4,21.7,15.0
20040529,1.9,0.61,1.0214,2.9,0.1,10.2,24.8,17.5
20040530,3.2,0.75,1.0208,2.4,0.0,14.9,22.1,18.5
20040531,3.1,0.88,1.0196,1.03,1.38,10.6,16.6,13.6
20040601,4.8,0.9,1.0174,1.13,0.06,13.3,19.9,16.6
20040602,4.1,0.71,1.0252,2.71,0.0,12.9,20.5,16.7
20040603,2.8,0.71,1.0277,3.36,0.0,8.7,20.8,14.8
20040604,2.2,0.76,1.0228,2.43,0.0,10.4,23.8,17.1
20040605,2.6,0.77,1.0194,1.77,0.0,13.0,23.1,18.0
20040606,3.2,0.67,1.0181,3.4,0.0,12.1,25.0,18.6
20040607,2.9,0.6,1.0177,3.43,0.0,11.6,29.3,20.4
20040608,2.8,0.54,1.0192,3.3,0.0,16.7,31.3,24.0
20040609,1.6,0.7,1.0201,2.94,0.0,15.9,29.8,22.8
20040610,2.5,0.76,1.0202,2.09,0.04,17.6,27.2,22.4
20040611,2.6,0.73,1.0213,2.31,0.02,16.1,26.4,21.2
20040612,3.0,0.65,1.0251,3.21,0.0,9.5,22.5,16.0
20040613,4.0,0.6,1.0294,3.12,0.0,9.4,22.7,16.0
20040614,4.4,0.55,1.0279,3.44,0.0,9.6,24.5,17.0
20040615,2.4,0.64,1.0215,3.04,0.0,12.7,28.1,20.4
20040616,2.9,0.68,1.0199,2.84,0.0,13.3,25.7,19.5
20040617,3.0,0.61,1.0154,3.45,0.0,12.4,28.2,20.3
20040618,2.8,0.65,1.0114,2.0,0.0,11.7,20.6,16.2
20040619,3.0,0.61,1.009,2.2,0.0,13.0,20.1,16.6
20040620,3.6,0.58,1.0098,2.73,0.0,6.3,19.5,12.9
20040621,2.9,0.74,1.0124,1.68,0.1,9.2,18.7,14.0
20040622,4.6,0.74,1.0101,1.96,0.76,13.6,25.6,19.6
20040623,7.4,0.66,1.0112,2.62,0.16,15.2,22.8,19.0
20040624,5.2,0.59,1.0166,2.67,0.0,10.8,22.3,16.6
20040625,1.9,0.6,1.0201,3.32,0.0,8.4,22.7,15.6
20040626,2.4,0.56,1.0174,2.42,0.0,10.7,28.8,19.8
20040627,4.4,0.64,1.0213,2.55,0.0,17.0,28.6,22.8
20040628,2.5,0.56,1.0271,3.4,0.0,11.1,24.8,18.0
20040629,2.4,0.5,1.0247,3.38,0.0,10.5,26.1,18.3
20040630,3.6,0.49,1.0166,2.89,0.0,11.0,30.3,20.6
20040701,4.2,0.6,1.0174,1.83,0.0,14.0,21.2,17.6
20040702,5.9,0.58,1.0176,2.69,0.06,12.9,23.9,18.4
20040703,4.9,0.58,1.0196,2.7,0.0,12.3,23.6,18.0
20040704,3.4,0.59,1.0163,2.92,0.0,10.3,26.4,18.4
20040705,2.8,0.63,1.0193,2.38,0.0,13.7,24.1,18.9
20040706,3.9,0.67,1.0168,2.13,0.32,11.7,25.2,18.4
20040707,6.5,0.73,1.0066,1.92,1.2,14.2,22.3,18.2
20040708,7.1,0.81,1.008,1.47,0.74,13.9,19.6,16.8
20040709,5.1,0.68,1.0167,2.56,0.0,11.1,22.2,16.7
20040710,2.5,0.66,1.0182,2.4,0.0,7.7,20.6,14.2
20040711,3.8,0.8,1.0166,1.97,0.62,8.9,19.4,14.2
20040712,2.6,0.76,1.0171,1.71,0.06,11.9,20.3,16.1
20040713,2.0,0.65,1.0197,2.56,0.0,7.9,21.3,14.6
20040714,2.8,0.68,1.0212,2.64,0.0,8.0,25.4,16.7
20040715,2.1,0.75,1.0194,2.39,0.0,13.5,25.6,19.6
20040716,2.2,0.66,1.0143,2.8,0.0,14.9,30.0,22.4
20040717,4.4,0.69,1.0132,2.02,0.0,16.9,28.3,22.6
20040718,2.2,0.72,1.0169,1.37,0.1,15.4,23.3,19.3
20040719,1.8,0.79,1.0156,2.39,0.14,12.8,26.5,19.6
20040720,3.5,0.66,1.0133,2.97,0.0,16.8,28.7,22.8
20040721,1.5,0.78,1.0159,1.78,0.64,16.0,26.7,21.4
20040722,2.5,0.77,1.016,2.06,0.08,15.0,28.2,21.6
20040723,3.0,0.69,1.0205,2.01,0.0,17.4,27.4,22.4
20040724,3.6,0.5,1.025,3.14,0.0,14.5,28.4,21.4
20040725,3.8,0.59,1.0219,3.16,0.0,12.4,25.8,19.1
20040726,3.2,0.72,1.0192,2.52,0.0,11.6,23.2,17.4
20040727,2.0,0.66,1.019,1.67,0.0,15.9,24.7,20.3
20040728,3.2,0.48,1.0157,3.12,0.0,12.4,29.3,20.8
20040729,2.4,0.48,1.0145,2.88,0.0,13.5,31.5,22.5
20040730,2.6,0.58,1.0191,2.88,0.0,16.9,30.1,23.5
20040731,2.9,0.49,1.0186,2.97,0.0,17.3,32.5,24.9
20040801,3.9,0.42,1.0155,2.42,0.0,17.8,33.0,25.4
20040802,3.5,0.53,1.0119,2.44,0.0,18.3,33.8,26.0
20040803,3.1,0.71,1.0114,1.93,0.0,17.7,27.9,22.8
20040804,2.6,0.72,1.0115,1.43,0.0,16.2,25.5,20.8
20040805,2.9,0.77,1.0126,1.36,0.04,17.5,27.4,22.4
20040806,2.0,0.64,1.0149,2.32,0.0,15.5,29.1,22.3
20040807,2.9,0.61,1.0108,2.63,0.0,14.9,30.7,22.8
20040808,3.6,0.59,1.0041,1.93,0.22,17.3,33.8,25.6
20040809,3.5,0.89,1.007,0.89,2.22,20.1,24.2,22.2
20040810,2.8,0.76,1.0101,1.62,0.0,15.3,25.8,20.6
20040811,4.1,0.62,1.0098,2.39,0.76,13.8,29.2,21.5
20040812,5.5,0.86,1.0086,1.47,0.64,15.6,20.4,18.0
20040813,6.0,0.71,1.0144,2.08,0.14,16.2,24.1,20.2
20040814,2.5,0.84,1.0206,1.39,0.02,12.6,22.9,17.8
20040815,2.1,0.78,1.0164,2.0,0.06,14.9,27.9,21.4
20040816,4.2,0.72,1.0095,1.98,0.08,17.7,25.9,21.8
20040817,3.1,0.84,1.0042,1.68,0.72,16.8,25.0,20.9
20040818,5.2,0.88,1.0042,0.91,1.78,16.1,24.1,20.1
20040819,5.9,0.72,1.0098,1.82,0.08,16.2,24.9,20.6
20040820,5.1,0.82,1.0118,1.55,1.08,14.1,21.8,18.0
20040821,4.0,0.69,1.0202,1.97,0.0,10.1,21.1,15.6
20040822,2.8,0.64,1.0181,2.05,0.0,11.1,23.0,17.0
20040823,4.2,0.69,1.0143,2.14,0.06,13.4,26.1,19.8
20040824,6.0,0.7,1.0155,1.83,0.2,15.4,22.9,19.2
20040825,5.8,0.81,1.0145,1.37,0.0,13.5,19.7,16.6
20040826,2.6,0.82,1.0213,1.28,0.02,13.0,22.0,17.5
20040827,4.2,0.75,1.0174,1.65,0.14,11.6,22.6,17.1
20040828,3.6,0.89,1.015,1.15,0.64,15.7,21.4,18.6
20040829,4.2,0.82,1.0162,1.64,0.28,14.1,22.7,18.4
20040830,4.0,0.73,1.0184,1.85,0.02,13.6,20.7,17.2
20040831,1.0,0.72,1.0191,1.97,0.0,8.4,21.1,14.8
20040901,2.8,0.68,1.0151,2.51,0.0,8.9,23.9,16.4
20040902,1.8,0.84,1.016,1.02,0.04,12.2,23.3,17.8
20040903,2.8,0.73,1.0223,2.37,0.0,14.0,29.1,21.6
20040904,4.0,0.66,1.0249,2.35,0.02,16.3,30.6,23.4
20040905,5.1,0.57,1.0212,2.38,0.0,16.8,31.6,24.2
20040906,5.2,0.58,1.0194,2.29,0.0,16.5,29.9,23.2
20040907,5.4,0.58,1.0227,2.17,0.0,17.1,29.9,23.5
20040908,5.0,0.58,1.0238,2.3,0.0,15.5,29.8,22.6
20040909,3.9,0.62,1.0189,2.21,0.0,14.8,30.0,22.4
20040910,4.6,0.74,1.0166,1.54,0.0,18.1,25.7,21.9
20040911,4.2,0.88,1.0186,0.86,0.36,16.2,21.8,19.0
20040912,3.4,0.66,1.0199,2.07,0.0,10.8,21.4,16.1
20040913,5.1,0.79,1.0122,1.09,0.78,13.5,23.2,18.4
20040914,4.6,0.77,1.0132,1.55,0.08,12.7,21.5,17.1
20040915,2.5,0.75,1.0223,1.74,0.0,10.0,19.2,14.6
20040916,1.1,0.67,1.0258,2.16,0.0,5.4,20.0,12.7
20040917,2.0,0.62,1.0221,2.11,0.0,6.6,22.6,14.6
20040918,4.0,0.7,1.017,1.96,0.02,7.7,26.7,17.2
20040919,2.5,0.68,1.0208,2.02,0.0,11.9,20.3,16.1
20040920,4.9,0.73,1.02,1.06,0.02,8.0,19.9,14.0
20040921,3.8,0.71,1.0244,1.6,0.0,11.9,19.6,15.8
20040922,4.6,0.73,1.0249,1.83,0.0,7.4,20.8,14.1
20040923,5.9,0.86,1.0178,0.56,0.16,14.3,20.4,17.4
20040924,3.4,0.75,1.0199,1.5,0.0,9.8,17.7,13.8
20040925,2.4,0.7,1.0253,1.56,0.02,4.5,17.7,11.1
20040926,2.8,0.76,1.0249,1.41,0.0,11.6,21.6,16.6
20040927,2.6,0.87,1.0251,0.46,0.02,9.8,17.4,13.6
20040928,1.9,0.9,1.0218,0.43,0.0,13.8,16.4,15.1
20040929,1.4,0.77,1.0192,1.63,0.0,10.4,21.3,15.8
20040930,2.0,0.81,1.0193,1.28,0.02,10.2,21.7,16.0
20041001,3.4,0.72,1.0202,1.07,0.0,14.6,20.0,17.3
20041002,2.6,0.71,1.0226,1.21,0.0,11.6,19.0,15.3
20041003,2.5,0.72,1.0209,1.53,0.0,7.7,20.7,14.2
20041004,4.9,0.65,1.013,1.66,0.0,10.2,26.7,18.4
20041005,3.1,0.91,1.0148,0.27,1.46,11.1,16.8,14.0
20041006,2.0,0.82,1.0193,1.37,0.0,10.7,18.1,14.4
20041007,2.2,0.82,1.0179,1.01,0.14,5.0,16.3,10.6
20041008,6.6,0.88,1.013,0.29,0.6,10.8,12.0,11.4
20041009,5.4,0.95,1.0099,0.38,2.1,10.2,13.0,11.6
20041010,3.9,0.84,1.0081,1.28,0.04,10.5,20.8,15.6
20041011,6.2,0.9,1.0081,0.35,0.54,12.4,16.2,14.3
20041012,4.9,0.86,1.0136,1.11,0.06,12.4,18.5,15.4
20041013,5.0,0.93,1.0111,0.36,2.96,9.4,14.4,11.9
20041014,4.8,0.89,1.0038,0.77,0.44,10.0,13.5,11.8
20041015,4.8,0.87,1.0009,0.79,0.04,7.4,11.5,9.4
20041016,4.1,0.88,1.0019,1.03,0.02,4.7,13.4,9.0
20041017,5.4,0.83,1.008,1.02,0.0,6.6,15.1,10.8
20041018,2.0,0.86,1.0104,0.98,0.16,5.9,15.1,10.5
20041019,3.1,0.94,1.0031,0.44,0.6,10.4,18.4,14.4
20041020,6.1,0.85,0.9985,0.56,1.04,13.1,21.3,17.2
20041021,4.6,0.73,1.0147,1.18,0.0,9.9,17.4,13.6
20041022,3.2,0.85,1.0161,1.18,0.02,6.5,19.7,13.1
20041023,4.2,0.8,1.0125,1.19,0.0,10.5,21.9,16.2
20041024,4.1,0.8,1.0091,0.85,0.02,11.2,21.6,16.4
20041025,3.8,0.85,1.0128,0.52,0.12,10.9,15.1,13.0
20041026,1.6,0.84,1.0132,1.14,0.0,4.8,16.2,10.5
20041027,4.6,0.89,0.9977,0.32,0.46,7.2,12.0,9.6
20041028,4.4,0.81,0.9954,0.8,0.02,10.5,17.9,14.2
20041029,3.6,0.85,0.9968,0.94,0.02,9.0,17.1,13.0
20041030,3.0,0.77,1.0072,1.12,0.0,7.2,17.7,12.5
20041031,4.6,0.86,1.0148,0.46,0.18,8.1,12.0,10.0
20041101,3.0,0.94,1.0149,0.1,0.42,8.7,9.7,9.2
20041102,3.1,0.96,1.0156,0.27,0.0,8.3,10.4,9.4
20041103,2.6,0.94,1.0173,0.43,0.0,8.3,12.3,10.3
20041104,1.9,0.95,1.0222,0.65,0.0,6.4,13.7,10.0
20041105,2.6,0.83,1.0303,0.97,0.0,6.2,12.1,9.2
20041106,2.0,0.91,1.0274,0.48,0.0,4.0,11.3,7.6
20041107,1.9,0.95,1.0233,0.39,0.04,3.5,12.5,8.0
20041108,1.5,0.98,1.0162,0.17,0.4,4.1,8.9,6.5
20041109,1.9,0.94,1.0131,0.2,0.44,4.6,6.8,5.7
20041110,4.0,0.9,1.0124,0.3,0.0,3.4,9.1,6.2
20041111,4.8,0.84,1.0189,0.31,0.06,6.6,9.6,8.1
20041112,1.6,0.83,1.0239,0.89,0.06,2.5,9.0,5.8
20041113,4.8,0.77,1.0304,0.84,0.0,4.4,9.1,6.8
20041114,3.8,0.83,1.0327,0.69,0.0,0.3,8.8,4.6
20041115,2.0,0.91,1.0309,0.34,0.0,0.4,6.7,3.6
20041116,2.8,0.92,1.0311,0.3,0.0,5.4,11.0,8.2
20041117,3.4,0.92,1.03,0.27,0.0,8.8,11.4,10.1
20041118,5.8,0.88,1.0217,0.27,0.22,8.9,11.6,10.2
20041119,3.4,0.79,1.0223,0.78,0.0,4.1,9.0,6.6
20041120,2.5,0.86,1.026,0.43,0.02,1.8,8.3,5.0
20041121,3.2,0.88,1.025,0.53,0.0,6.8,14.2,10.5
20041122,3.2,0.83,1.0263,0.77,0.0,7.1,14.7,10.9
20041123,1.6,0.97,1.0291,0.17,0.22,7.9,11.8,9.8
20041124,3.2,0.92,1.0287,0.5,0.0,5.4,12.0,8.7
20041125,1.8,0.98,1.0256,0.3,0.0,-0.3,5.9,2.8
20041126,2.6,0.95,1.0264,0.21,0.0,3.7,9.3,6.5
20041127,1.9,0.97,1.0251,0.24,0.0,8.2,10.2,9.2
20041128,2.4,0.98,1.0145,0.12,0.6,3.0,7.4,5.2
20041129,3.0,0.91,1.0156,0.16,0.02,4.0,8.3,6.2
20041130,1.9,0.86,1.0112,0.2,0.0,6.0,7.4,6.7
20041201,3.5,0.87,1.0061,0.51,0.0,3.6,7.0,5.3
20041202,5.4,0.93,1.0084,0.12,0.36,2.2,4.7,3.4
20041203,2.5,0.86,1.0218,0.5,0.0,3.2,7.0,5.1
20041204,3.9,0.91,1.0296,0.23,0.0,1.0,4.7,2.8
20041205,2.1,0.89,1.0312,0.39,0.0,1.1,5.1,3.1
20041206,3.0,0.83,1.0293,0.28,0.0,4.0,7.4,5.7
20041207,3.2,0.85,1.0287,0.19,0.0,3.6,5.4,4.5
20041208,4.9,0.88,1.0279,0.1,0.0,0.9,2.0,1.4
20041209,2.8,0.94,1.0236,0.1,0.0,-0.9,1.1,0.1
20041210,1.8,0.99,1.0257,0.17,0.0,0.4,1.6,1.0
20041211,4.1,0.99,1.027,0.14,0.0,-0.5,0.4,0.0
20041212,3.9,0.99,1.0268,0.21,0.0,-2.2,-0.8,-1.5
20041213,2.1,0.99,1.0284,0.29,0.0,-2.5,0.0,-1.2
20041214,0.9,0.99,1.0278,0.3,0.0,-2.8,0.8,-1.0
20041215,2.1,0.97,1.023,0.39,0.0,-0.2,6.6,3.2
20041216,4.6,0.97,1.0135,0.1,0.36,-0.1,9.5,4.7
20041217,6.6,0.85,1.0087,0.14,0.88,5.2,12.4,8.8
20041218,4.6,0.93,1.0142,0.19,0.7,1.7,11.5,6.6
20041219,7.4,0.87,1.0057,0.17,0.46,4.4,11.2,7.8
20041220,3.2,0.81,1.0207,0.69,0.0,-1.4,2.5,0.6
20041221,1.6,0.92,1.0252,0.18,0.16,-3.2,1.7,-0.8
20041222,4.6,0.98,1.0246,0.1,0.9,1.2,10.1,5.6
20041223,5.2,0.94,1.0208,0.16,0.04,4.9,10.6,7.8
20041224,6.8,0.93,1.0112,0.12,0.72,8.9,11.2,10.0
20041225,4.0,0.87,1.0008,0.54,0.12,3.6,8.7,6.1
20041226,4.0,0.82,1.0091,0.62,0.0,1.0,4.9,3.0
20041227,2.3,0.91,1.0205,0.57,0.1,-2.3,5.1,1.4
20041228,5.1,0.82,1.0159,0.54,0.46,0.6,7.2,3.9
20041229,2.4,0.88,1.0302,0.64,0.0,0.1,8.1,4.1
20041230,2.5,0.98,1.0336,0.17,0.2,4.9,8.3,6.6
20041231,3.4,0.97,1.0305,0.28,0.04,7.9,11.2,9.6
20050101,4.2,0.98,1.0271,0.18,0.26,9.7,11.8,10.8
20050102,3.4,0.84,1.0326,0.45,0.0,5.7,8.9,7.3
20050103,1.9,0.91,1.0391,0.66,0.0,-0.1,9.9,4.9
20050104,2.0,0.91,1.0331,0.52,0.0,-1.5,7.9,3.2
20050105,5.5,0.94,1.03,0.12,0.32,3.3,10.8,7.0
20050106,4.0,0.92,1.0355,0.35,0.0,7.6,11.1,9.4
20050107,3.6,0.9,1.0312,0.22,0.0,6.7,11.5,9.1
20050108,5.0,0.94,1.026,0.15,0.18,5.6,9.2,7.4
20050109,2.6,0.96,1.0277,0.18,0.02,4.5,11.7,8.1
20050110,5.0,0.87,1.0256,0.68,0.02,4.1,11.5,7.8
20050111,5.0,0.79,1.0267,0.25,0.2,7.9,10.5,9.2
20050112,2.6,0.91,1.0275,0.25,0.12,6.3,10.2,8.2
20050113,1.8,0.99,1.0324,0.36,0.0,-1.2,3.7,1.2
20050114,3.4,0.96,1.029,0.36,0.0,0.5,5.5,3.0
20050115,3.8,0.9,1.0246,0.74,0.0,-0.8,7.2,3.2
20050116,2.1,0.92,1.0262,0.52,0.0,-1.5,7.7,3.1
20050117,4.9,0.98,1.0211,0.2,0.5,4.1,9.0,6.6
20050118,8.0,0.83,1.0097,0.49,0.18,3.9,7.6,5.8
20050119,4.5,0.92,1.019,0.41,0.12,2.5,11.2,6.8
20050120,7.0,0.85,1.0214,0.37,0.0,7.1,12.2,9.6
20050121,5.4,0.9,1.0199,0.35,0.1,9.3,11.4,10.4
20050122,4.1,0.96,1.0179,0.16,1.74,6.0,9.7,7.8
20050123,6.2,0.82,1.0208,0.59,0.38,1.5,6.2,3.8
20050124,4.9,0.82,1.0246,0.55,0.0,-0.7,3.9,1.6
20050125,4.6,0.71,1.0244,0.86,0.0,-2.1,3.4,0.7
20050126,7.1,0.7,1.0249,0.73,0.0,-2.4,0.3,-1.1
20050127,2.8,0.84,1.0217,0.8,0.0,-5.1,3.6,-0.8
20050128,4.0,0.92,1.015,0.22,0.06,-1.2,6.3,2.6
20050129,3.2,0.87,1.0243,0.44,0.0,0.4,4.7,2.6
20050130,1.5,0.89,1.0332,0.29,0.0,-2.1,4.1,1.0
20050131,2.5,0.91,1.0327,0.23,0.0,2.5,6.7,4.6
20050201,3.5,0.82,1.0324,0.53,0.0,5.1,9.8,7.4
20050202,2.4,0.87,1.0354,0.46,0.0,0.9,9.6,5.2
20050203,2.9,0.77,1.0345,0.5,0.0,4.1,8.3,6.2
20050204,3.0,0.83,1.0288,0.53,0.0,3.1,7.3,5.2
20050205,2.9,0.84,1.0203,0.5,0.0,-0.5,6.1,2.8
20050206,3.0,0.83,1.0206,0.66,0.0,0.8,10.7,5.8
20050207,2.1,0.85,1.0226,0.76,0.0,1.7,11.3,6.5
20050208,2.2,0.8,1.0272,0.55,0.0,2.3,11.4,6.8
20050209,1.8,0.82,1.0318,1.06,0.0,0.2,13.4,6.8
20050210,5.0,0.86,1.0329,0.49,0.14,3.9,10.5,7.2
20050211,6.5,0.96,1.0256,0.21,0.68,8.4,12.2,10.3
20050212,7.6,0.86,1.0179,0.23,0.08,10.2,12.7,11.4
20050213,6.0,0.86,1.0124,0.42,0.34,1.8,7.6,4.7
20050214,5.2,0.75,1.0176,0.58,0.0,0.3,5.8,3.1
20050215,5.1,0.76,1.0176,0.78,0.02,0.2,4.5,2.4
