DATE,MALMO_wind_speed,MALMO_precipitation,MALMO_temp_min,MALMO_temp_max,MALMO_temp_mean
20060331,4.2,0.0,4.0,8.7,6.6
20060401,2.5,0.79,3.6,6.9,5.4
20060402,2.4,0.86,2.8,10.1,5.7
20060403,2.3,0.31,3.0,6.9,4.7
20060404,2.1,0.64,0.8,6.9,2.2
20060405,2.8,0.05,0.8,4.9,2.8
20060406,3.4,0.16,-0.6,6.4,3.4
20060407,3.5,0.05,3.5,10.5,6.3
20060408,3.4,0.1,3.1,10.3,5.9
20060409,4.6,0.3,1.6,6.7,4.2
20060410,2.5,0.01,2.8,7.9,5.3
20060411,1.6,0.0,-2.7,8.7,2.9
20060412,2.3,0.0,2.3,5.5,4.0
20060413,4.0,0.18,3.1,8.0,5.5
20060414,5.6,0.0,4.5,10.8,7.1
20060415,3.5,0.0,4.1,12.3,7.5
20060416,2.4,0.0,2.8,12.0,8.0
20060417,4.3,0.14,4.7,12.2,7.3
20060418,4.2,0.13,3.9,11.2,7.2
20060419,3.4,0.42,4.3,10.3,7.0
20060420,2.7,0.0,5.9,8.8,6.7
20060421,1.9,0.0,2.7,8.8,6.0
20060422,5.5,0.0,4.6,12.7,8.0
20060423,2.2,0.0,3.1,12.2,7.7
20060424,1.4,0.0,0.5,12.3,7.6
20060425,2.0,0.0,0.9,14.3,7.9
20060426,2.9,0.2,7.4,12.4,9.4
20060427,1.5,0.24,6.3,9.4,7.0
20060428,2.8,0.0,4.5,12.9,8.4
20060429,2.0,0.06,-0.4,10.5,5.5
20060430,2.7,0.0,5.4,8.1,6.4
20060501,3.1,0.0,2.3,10.9,6.7
20060502,2.3,0.03,2.2,12.4,7.3
20060503,3.4,0.0,2.2,17.4,11.6
20060504,4.0,0.0,6.4,21.1,14.3
20060505,3.8,0.0,6.3,21.8,14.2
20060506,4.1,0.0,7.7,22.0,14.0
20060507,3.7,0.0,10.0,23.7,16.3
20060508,4.1,0.0,5.4,23.1,14.9
20060509,3.0,0.0,6.7,22.3,15.5
20060510,1.5,0.0,6.3,21.1,14.4
20060511,2.3,0.0,9.1,22.4,16.9
20060512,2.3,0.0,7.7,20.8,14.6
20060513,1.9,0.0,8.6,17.0,12.9
20060514,5.3,0.0,7.7,14.7,10.9
20060515,2.5,0.0,6.0,12.6,9.3
20060516,2.8,0.64,6.8,10.0,8.0
20060517,1.6,0.0,6.9,14.1,9.7
20060518,3.7,0.96,6.4,13.1,10.2
20060519,2.6,0.19,8.0,15.1,11.0
20060520,3.0,0.91,10.3,15.6,12.3
20060521,4.0,0.03,10.3,15.3,11.9
20060522,2.8,0.5,6.1,16.6,11.9
20060523,4.5,0.03,10.2,14.5,11.7
20060524,3.7,0.42,7.2,14.0,10.1
20060525,4.4,0.44,7.0,14.4,10.0
20060526,4.4,0.09,7.1,14.8,10.8
20060527,2.2,0.54,6.2,14.6,10.6
20060528,3.2,1.26,8.7,11.3,10.0
20060529,3.2,0.02,7.8,13.8,10.4
20060530,3.5,0.0,8.3,17.6,12.5
20060531,3.2,0.24,7.1,16.2,11.7
20060601,1.1,0.45,7.8,15.4,10.8
20060602,2.7,0.02,7.1,17.5,13.2
20060603,4.0,0.06,11.4,15.5,12.5
20060604,4.5,0.0,8.3,18.1,13.3
20060605,1.4,0.19,8.9,16.1,12.4
20060606,1.2,0.0,8.8,20.0,13.8
20060607,2.8,0.0,7.3,19.0,14.1
20060608,1.8,0.0,10.2,19.2,14.7
20060609,1.6,0.0,9.1,19.7,14.7
20060610,0.9,0.0,8.9,22.6,16.7
20060611,1.0,0.0,8.8,25.5,18.9
20060612,0.9,0.0,11.4,27.3,20.8
20060613,1.8,0.0,11.9,27.6,21.0
20060614,2.8,0.11,15.8,24.1,19.2
20060615,2.5,0.0,12.0,21.3,16.3
20060616,2.0,0.0,9.2,21.2,16.1
20060617,1.4,0.01,11.9,22.5,16.9
20060618,1.6,0.0,14.6,24.1,19.1
20060619,2.9,0.0,14.2,25.1,20.1
20060620,2.1,0.04,16.8,23.6,19.9
20060621,2.2,0.05,15.7,22.1,18.2
20060622,3.2,0.0,15.2,20.1,16.6
20060623,3.5,0.0,13.1,20.6,16.9
20060624,1.2,0.0,9.5,21.1,16.3
20060625,2.2,0.68,12.9,26.0,20.1
20060626,1.9,0.52,16.1,22.0,19.1
20060627,3.7,0.0,16.2,20.4,17.5
20060628,4.0,0.0,13.2,17.7,14.6
20060629,1.5,0.0,13.6,19.7,16.0
20060630,1.2,0.0,9.5,23.5,17.5
20060701,1.6,0.0,9.4,25.2,18.6
20060702,2.3,0.0,9.9,26.1,19.6
20060703,1.9,0.0,10.3,27.4,20.5
20060704,1.4,0.0,11.0,28.0,20.9
20060705,2.3,0.0,10.8,28.8,21.7
20060706,1.8,0.0,17.9,30.2,24.5
20060707,1.2,0.0,15.0,28.7,22.5
20060708,1.4,0.25,17.3,24.6,20.2
20060709,2.4,0.05,13.8,25.7,20.3
20060710,3.0,0.0,19.3,24.6,21.5
20060711,2.3,0.0,14.7,25.8,20.8
20060712,1.8,0.0,14.5,24.1,19.2
20060713,2.0,0.0,11.3,25.6,19.0
20060714,5.0,0.0,14.7,23.3,18.9
20060715,1.8,0.0,10.7,25.5,18.7
20060716,1.2,0.0,11.5,27.6,20.8
20060717,2.6,0.0,11.8,27.3,21.4
20060718,3.3,0.0,17.7,26.9,22.1
20060719,1.3,0.0,14.9,28.0,22.3
20060720,1.2,0.0,13.6,31.4,22.8
20060721,0.7,0.1,19.7,27.5,22.1
20060722,2.0,0.0,17.0,26.4,22.3
20060723,0.8,0.0,15.5,27.6,21.3
20060724,2.6,0.0,17.2,25.9,21.9
20060725,2.2,0.0,17.8,28.2,22.6
20060726,1.0,0.0,12.7,29.7,22.7
20060727,2.4,0.0,16.8,29.1,23.6
20060728,1.1,0.05,18.7,25.3,21.5
20060729,1.7,0.0,16.9,28.9,22.1
20060730,1.1,0.2,14.3,29.1,22.5
20060731,2.0,0.05,19.2,25.8,21.6
20060801,2.0,1.62,14.3,25.6,20.8
20060802,0.9,1.93,14.5,22.4,17.5
20060803,1.0,0.0,12.9,22.5,18.6
20060804,0.7,0.0,11.2,25.8,19.1
20060805,2.4,0.0,15.3,26.0,20.7
20060806,1.7,0.0,14.2,27.6,21.1
20060807,3.3,0.0,10.8,26.9,19.8
20060808,2.7,0.06,16.6,26.4,20.1
20060809,0.9,0.0,15.2,24.3,19.0
20060810,1.3,0.23,13.6,22.3,17.8
20060811,1.3,2.54,12.0,19.9,15.7
20060812,1.7,1.87,14.9,19.0,16.1
20060813,1.5,3.13,12.7,21.6,16.9
20060814,2.2,1.42,13.8,20.4,16.5
20060815,3.7,0.21,13.2,20.0,16.5
20060816,3.1,0.63,15.8,21.7,18.4
20060817,0.5,0.02,13.8,22.1,17.6
20060818,1.7,0.05,11.7,23.9,18.1
20060819,1.4,0.05,17.0,24.2,20.2
20060820,1.0,0.37,13.8,20.9,17.4
20060821,1.2,0.4,14.1,21.7,17.7
20060822,1.7,0.8,14.9,21.3,17.8
20060823,3.4,1.45,15.7,21.2,17.5
20060824,1.4,0.0,14.3,21.8,17.8
20060825,0.4,0.0,10.2,22.5,16.4
20060826,0.4,0.92,13.9,22.7,16.7
20060827,1.8,0.09,13.0,19.2,15.9
20060828,3.3,0.0,14.9,20.3,16.9
20060829,1.0,1.24,11.1,17.8,13.4
20060830,2.5,0.11,12.2,19.8,15.2
20060831,3.5,0.31,14.4,20.1,17.0
20060901,2.9,0.14,14.5,20.4,17.4
20060902,1.6,0.56,14.6,21.7,18.0
20060903,3.7,0.0,15.9,20.4,17.4
20060904,6.9,0.0,15.1,19.5,16.7
20060905,5.9,0.0,14.1,19.9,16.3
20060906,2.1,0.05,13.1,18.0,15.6
20060907,2.4,0.11,14.0,18.4,15.7
20060908,4.3,0.0,12.2,18.9,15.3
20060909,3.5,0.0,11.8,20.3,16.1
20060910,1.0,0.0,10.0,18.2,13.8
20060911,1.3,0.0,6.3,21.2,14.2
20060912,2.3,0.0,11.2,23.4,17.3
20060913,2.2,0.0,13.2,23.3,18.0
20060914,1.9,0.0,12.0,23.2,17.5
20060915,3.9,0.0,12.9,21.8,17.1
20060916,3.2,0.0,15.1,20.8,17.2
20060917,3.0,0.0,13.5,21.9,16.8
20060918,0.8,0.0,13.1,22.9,17.3
20060919,2.5,0.05,13.4,19.5,16.6
20060920,3.3,0.0,13.4,19.0,15.9
20060921,1.5,0.0,11.2,21.4,16.0
20060922,3.3,0.0,12.0,21.3,16.9
20060923,4.3,0.0,15.0,20.0,17.0
20060924,3.7,0.0,14.1,22.1,17.9
20060925,3.8,0.0,14.8,23.5,18.4
20060926,2.3,0.0,14.9,21.9,17.6
20060927,1.2,0.35,11.8,18.1,15.1
20060928,1.7,0.05,13.1,18.1,15.5
20060929,1.1,0.0,14.5,21.1,17.1
20060930,1.2,0.5,14.8,21.4,17.1
20061001,1.2,0.4,9.8,18.7,14.5
20061002,2.6,0.3,13.3,17.4,15.4
20061003,2.1,0.35,13.6,17.3,14.6
20061004,1.8,0.03,9.5,18.2,13.9
20061005,2.3,0.45,11.5,15.9,12.9
20061006,3.0,0.85,10.9,17.0,14.2
20061007,4.7,0.23,12.0,17.2,14.1
20061008,4.5,0.0,12.0,16.4,14.4
20061009,1.3,0.0,11.6,16.7,13.8
20061010,0.5,0.0,9.6,17.8,12.3
20061011,2.3,0.0,9.3,15.7,12.6
20061012,3.0,0.0,12.1,16.8,13.9
20061013,1.4,0.0,8.8,15.7,11.4
20061014,0.3,0.0,6.4,14.8,9.8
20061015,0.8,0.0,3.5,15.9,9.0
20061016,0.1,0.0,5.3,12.1,9.5
20061017,1.0,0.0,6.9,14.3,9.4
20061018,0.5,0.0,4.1,13.5,9.0
20061019,1.2,0.01,10.8,15.3,12.6
20061020,1.5,0.09,10.1,15.0,12.3
20061021,1.5,0.12,10.8,14.7,13.1
20061022,2.0,0.16,12.2,15.3,13.7
20061023,2.8,1.12,12.5,16.1,14.2
20061024,3.0,0.9,12.0,16.0,13.6
20061025,2.5,0.05,6.8,13.8,9.7
20061026,3.8,0.3,5.2,14.9,12.9
20061027,7.3,0.0,10.7,16.1,12.7
20061028,2.3,1.72,7.8,12.5,10.4
20061029,2.2,0.04,3.2,12.2,6.2
20061030,2.6,0.2,1.3,11.3,8.6
20061031,5.1,0.58,9.4,12.7,11.7
20061101,5.2,0.12,-1.0,11.6,2.9
20061102,2.2,0.0,-3.7,5.4,-0.1
20061103,1.8,0.0,-5.0,5.9,1.3
20061104,4.7,0.0,4.3,10.7,8.5
20061105,4.8,0.5,7.8,11.6,9.6
20061106,8.1,0.0,6.7,13.0,11.5
20061107,5.7,0.0,9.5,12.6,10.4
20061108,3.8,1.08,8.5,10.9,9.3
20061109,4.5,0.21,6.0,10.9,8.1
20061110,0.8,0.0,-0.4,7.4,3.4
20061111,4.2,1.27,4.3,9.1,7.4
20061112,5.0,0.45,4.1,9.8,6.9
20061113,3.7,0.99,0.9,9.7,7.1
20061114,3.9,0.08,7.9,10.6,9.1
20061115,2.7,0.0,7.6,11.2,9.9
20061116,2.8,0.0,9.1,12.0,10.3
20061117,1.6,0.11,10.2,11.8,10.8
20061118,2.3,0.01,7.3,11.3,9.7
20061119,1.5,0.83,4.5,9.4,5.8
20061120,3.8,0.38,2.6,7.4,6.0
20061121,2.8,0.66,6.1,7.5,6.9
20061122,2.3,0.06,3.4,7.6,5.7
20061123,4.3,0.94,4.9,7.3,6.3
20061124,2.6,0.0,7.3,10.2,8.7
20061125,4.4,0.06,7.9,11.0,9.9
20061126,2.9,0.0,8.6,12.8,9.7
20061127,1.5,0.07,6.0,9.7,7.9
20061128,2.0,0.0,6.3,11.0,8.0
20061129,1.8,0.0,6.0,10.2,8.1
20061130,3.0,0.0,6.5,8.9,8.0
20061201,3.0,0.0,5.7,7.9,6.9
20061202,3.2,0.01,7.3,8.4,7.9
20061203,3.5,0.16,6.7,9.4,7.8
20061204,3.8,0.49,7.3,9.2,7.9
20061205,4.7,0.23,7.1,11.8,9.9
20061206,4.5,0.06,7.7,11.9,9.4
20061207,5.7,0.95,6.8,9.0,7.5
20061208,4.9,0.2,6.7,9.7,8.8
20061209,3.9,0.0,7.6,10.6,8.6
20061210,3.0,0.0,4.7,7.8,5.9
20061211,5.2,0.93,4.8,6.7,5.9
20061212,3.5,0.12,4.7,7.9,6.2
20061213,5.2,0.81,6.4,8.7,7.6
20061214,6.3,0.13,7.5,10.1,9.5
20061215,5.2,0.51,8.1,10.5,9.1
20061216,4.3,0.3,5.9,8.2,6.7
20061217,3.4,0.43,4.8,6.6,5.5
20061218,1.7,0.0,-0.9,5.4,1.8
20061219,3.5,0.0,1.2,6.7,5.6
20061220,2.5,0.02,1.4,8.9,5.6
20061221,2.7,0.0,0.0,7.0,5.7
20061222,4.3,0.0,5.6,7.4,6.5
20061223,3.8,0.0,6.0,7.3,6.9
20061224,3.1,0.0,6.9,8.2,7.6
20061225,0.6,0.0,0.3,8.0,2.9
20061226,3.9,0.0,3.2,6.2,5.2
20061227,4.5,0.0,5.5,6.4,6.0
20061228,3.3,0.09,4.0,6.4,4.7
20061229,1.5,0.0,-0.5,5.9,3.0
20061230,4.5,1.32,4.0,7.4,6.0
20061231,5.7,0.5,5.9,8.3,7.0
20070101,7.7,0.0,6.2,8.3,7.5
20070102,5.5,0.0,5.0,7.6,5.8
20070103,4.3,0.27,4.4,7.0,5.7
20070104,5.1,0.56,5.4,7.9,7.1
20070105,5.1,0.09,6.1,8.3,6.7
20070106,3.3,0.07,5.6,8.3,6.3
20070107,3.5,0.13,5.2,6.9,6.2
20070108,4.5,0.25,6.2,7.7,6.6
20070109,5.7,0.05,5.3,10.5,8.8
20070110,4.7,0.97,8.1,10.6,8.9
20070111,6.2,0.96,4.2,9.4,5.7
20070112,8.5,0.19,5.4,8.2,6.8
20070113,5.7,0.06,6.2,10.5,8.1
20070114,9.5,0.0,4.9,8.9,6.3
20070115,6.2,0.0,6.5,7.6,7.2
20070116,3.9,0.07,4.6,7.3,6.1
20070117,4.0,0.61,4.7,8.6,6.8
20070118,5.1,0.93,4.0,8.4,6.1
20070119,6.2,0.14,2.3,7.7,5.8
20070120,6.0,1.59,2.0,9.0,6.0
20070121,6.0,0.37,3.9,7.3,5.1
20070122,2.4,0.25,-4.3,5.0,-1.3
20070123,1.3,0.01,-9.6,1.2,-3.2
20070124,2.1,0.0,-7.3,0.9,-3.1
20070125,2.5,0.0,-7.1,-3.7,-6.2
20070126,5.7,0.21,-9.0,4.3,1.1
20070127,3.1,0.05,-2.4,3.1,-0.4
20070128,6.0,0.35,-2.5,6.2,4.2
20070129,3.5,0.27,-0.2,6.3,1.2
20070130,4.2,0.05,0.4,7.7,5.6
20070131,8.0,0.39,4.8,7.9,6.1
20070201,2.6,0.03,2.6,7.2,4.2
20070202,4.8,0.33,4.4,7.1,6.1
20070203,4.8,0.0,4.8,7.4,5.7
20070204,5.0,0.02,2.5,7.0,5.5
20070205,4.8,0.23,1.2,5.5,3.2
20070206,1.0,0.14,-0.6,2.8,0.4
20070207,1.0,0.02,-2.5,2.4,-0.7
20070208,2.9,0.14,-2.7,2.4,-0.3
20070209,4.5,0.0,-3.3,0.6,-2.0
20070210,2.8,0.0,-5.2,-1.2,-3.3
20070211,6.8,0.02,-5.1,-0.3,-1.7
20070212,4.0,0.11,-1.4,0.9,0.3
20070213,2.5,0.12,0.8,3.0,2.1
20070214,2.1,0.02,1.2,3.2,2.2
20070215,1.5,0.0,1.6,3.8,2.5
20070216,3.7,0.0,1.4,4.5,2.9
20070217,6.0,0.0,2.6,4.2,3.5
20070218,1.9,0.0,-0.7,6.4,3.0
20070219,1.7,0.01,2.7,4.4,3.3
20070220,2.9,0.11,1.0,6.1,3.0
20070221,9.2,0.97,-1.7,1.0,-1.0
20070222,7.3,0.0,-2.4,-1.2,-1.8
20070223,7.5,0.0,-3.2,-1.4,-2.4
20070224,7.2,0.25,-1.9,-0.1,-0.9
20070225,5.8,0.5,-0.1,2.7,1.6
20070226,2.2,0.15,2.0,4.0,2.6
20070227,3.1,0.4,0.6,3.3,2.0
20070228,3.0,0.13,0.2,6.8,3.8
20070301,2.3,0.55,4.1,6.2,4.8
20070302,2.1,0.0,2.3,5.6,3.6
20070303,0.9,0.0,2.5,5.1,3.5
20070304,1.3,0.0,1.3,8.8,4.0
20070305,5.0,0.46,0.9,6.6,4.1
20070306,3.5,0.55,2.6,7.7,5.7
20070307,2.4,0.35,5.6,9.4,7.1
20070308,2.2,0.01,4.4,7.4,5.9
20070309,3.1,0.08,3.3,7.4,4.9
20070310,3.9,0.0,3.0,9.3,5.6
20070311,4.2,0.0,5.8,12.8,8.8
20070312,1.8,0.0,2.0,13.8,7.7
20070313,1.2,0.0,0.9,12.2,5.4
20070314,4.1,0.0,2.8,11.8,7.6
20070315,3.5,0.0,4.3,10.3,7.2
20070316,4.8,0.26,6.3,10.1,7.7
20070317,7.9,0.25,3.9,9.4,6.5
20070318,7.1,0.2,4.3,8.4,6.4
20070319,6.2,0.39,1.3,8.1,4.6
20070320,1.2,0.16,-0.4,7.9,3.2
20070321,3.5,0.11,1.5,5.9,3.7
20070322,4.2,0.0,3.9,9.6,6.2
20070323,5.0,0.05,1.8,10.9,6.3
20070324,6.0,0.0,5.4,12.2,8.1
20070325,3.6,0.0,2.8,14.4,7.7
20070326,2.8,0.0,2.9,15.0,8.3
20070327,2.2,0.0,0.6,14.9,7.3
20070328,2.9,0.0,1.2,15.9,8.7
20070329,3.5,0.0,4.7,14.1,9.0
20070330,1.6,0.0,0.8,15.2,7.8
20070331,2.6,0.0,2.4,15.8,8.8
20070401,1.0,0.0,0.0,15.6,8.0
20070402,2.0,0.0,-0.8,14.8,7.1
20070403,2.2,0.05,4.4,10.3,6.1
20070404,3.5,0.0,-0.2,10.9,6.3
20070405,7.2,0.0,6.8,13.7,9.6
20070406,4.9,0.0,4.9,9.7,6.4
20070407,4.8,0.0,3.1,9.3,6.2
20070408,3.3,0.84,3.3,7.9,5.1
20070409,4.8,0.27,5.3,10.7,7.8
20070410,5.1,0.0,6.2,12.3,9.2
20070411,4.9,0.0,8.0,15.8,11.1
20070412,1.9,0.0,6.4,14.9,10.3
20070413,0.7,0.0,1.3,17.6,10.0
20070414,1.5,0.0,2.5,19.3,11.7
20070415,2.8,0.0,4.3,16.8,11.5
20070416,2.2,0.0,6.3,20.2,14.1
20070417,4.3,0.0,6.8,16.0,10.1
20070418,6.1,0.0,6.2,12.1,8.9
20070419,6.8,0.11,5.7,9.7,7.6
20070420,6.2,0.0,3.9,9.1,6.0
20070421,2.3,0.0,2.8,11.3,7.2
20070422,1.9,0.0,-1.6,11.2,6.1
20070423,1.1,0.0,7.1,15.8,12.0
20070424,1.2,0.0,3.5,18.4,11.8
20070425,2.3,0.0,5.2,15.6,10.7
20070426,1.6,0.0,4.7,21.9,14.7
20070427,1.5,0.0,4.8,23.6,15.2
20070428,3.0,0.0,7.7,18.5,11.8
20070429,2.3,0.0,1.4,14.3,8.8
20070430,1.8,0.0,6.8,13.4,9.2
20070501,1.6,0.0,0.7,14.8,8.9
20070502,1.9,0.0,5.1,18.8,12.1
20070503,1.7,0.0,2.6,15.0,9.1
20070504,0.7,0.0,1.1,17.8,10.9
20070505,1.8,0.0,3.1,18.0,11.2
20070506,1.5,0.31,1.7,20.6,12.1
20070507,2.7,0.18,8.6,15.4,11.5
20070508,3.6,0.53,8.7,14.0,10.3
20070509,5.1,0.19,7.4,11.8,9.5
20070510,3.3,0.21,5.7,14.2,9.3
20070511,1.9,0.32,9.8,12.4,10.7
20070512,2.4,0.19,6.8,14.1,9.7
20070513,2.5,0.02,9.8,17.7,13.6
20070514,3.3,0.0,12.5,20.1,15.9
20070515,4.2,0.0,7.9,16.3,11.3
20070516,1.8,0.85,6.4,12.5,9.3
20070517,2.2,0.06,9.0,11.9,10.0
20070518,2.2,0.0,5.0,15.7,11.0
20070519,2.4,0.54,10.2,17.2,13.3
20070520,0.8,0.0,8.1,19.7,14.5
20070521,2.1,0.0,10.2,23.9,17.6
20070522,2.5,0.0,12.1,20.6,15.1
20070523,2.3,0.0,10.4,16.9,13.6
20070524,1.7,0.0,9.0,19.2,14.7
20070525,0.9,0.15,12.2,23.6,17.0
20070526,1.6,0.19,9.9,17.3,12.5
20070527,2.5,0.15,9.9,18.5,14.2
20070528,1.9,1.0,13.6,21.3,16.7
20070529,4.0,0.06,14.7,23.8,18.7
20070530,2.2,0.0,13.1,20.4,14.5
20070531,0.7,0.0,7.0,19.4,14.6
20070601,1.4,0.18,12.2,22.5,17.0
20070602,2.5,0.05,11.8,17.6,13.7
20070603,2.9,0.0,8.7,21.0,14.9
20070604,1.8,0.0,12.7,18.4,15.4
20070605,2.1,0.0,14.0,24.8,18.5
20070606,2.1,0.0,14.6,24.7,19.2
20070607,2.8,0.0,14.3,26.2,20.6
20070608,1.2,0.0,11.4,27.3,20.5
20070609,1.0,0.0,10.2,28.1,20.2
20070610,0.9,0.0,12.5,28.3,22.1
20070611,1.1,0.0,13.5,31.0,23.3
20070612,3.0,0.0,15.7,26.3,21.7
20070613,2.6,0.0,15.7,23.1,17.7
20070614,2.6,0.0,13.7,19.4,15.6
20070615,2.5,0.15,6.2,16.2,11.4
20070616,2.7,2.37,12.8,15.5,13.9
20070617,1.6,0.0,11.4,20.7,16.3
20070618,1.5,0.0,12.8,21.5,17.0
20070619,1.1,0.0,12.1,22.0,17.8
20070620,2.6,0.02,9.9,22.4,17.1
20070621,2.4,3.1,16.5,22.7,19.1
20070622,3.4,0.92,13.2,18.8,15.5
20070623,1.3,0.0,11.5,20.3,16.2
20070624,1.6,0.0,12.1,21.0,16.9
20070625,1.9,1.56,13.2,22.3,18.2
20070626,2.4,0.14,15.0,19.2,16.3
20070627,3.7,3.0,12.3,19.1,14.8
20070628,5.1,0.0,10.9,16.9,13.6
20070629,3.2,0.73,11.9,18.9,15.2
20070630,2.3,0.04,12.8,18.7,14.9
20070701,1.7,0.49,7.6,18.9,14.2
20070702,4.5,1.29,13.3,21.3,16.5
20070703,1.7,0.49,14.9,21.0,17.9
20070704,1.3,1.11,13.8,20.6,16.3
20070705,4.0,7.69,13.1,17.4,14.3
20070706,2.1,0.95,13.7,17.6,15.2
20070707,4.4,0.04,14.4,18.5,16.1
20070708,6.0,0.0,13.8,20.3,16.5
20070709,3.0,0.0,12.5,20.3,16.3
20070710,2.0,0.0,11.3,20.3,15.7
20070711,2.4,0.95,12.1,17.6,14.6
20070712,3.8,0.04,13.9,18.5,15.7
20070713,1.7,0.0,14.3,20.4,16.6
20070714,2.5,0.05,12.3,26.1,19.3
20070715,2.8,0.0,15.3,23.3,19.1
20070716,2.5,0.05,15.0,26.9,20.9
20070717,2.8,0.0,15.1,24.6,20.6
20070718,3.2,0.0,14.0,24.2,19.6
20070719,2.7,0.0,15.2,22.3,18.2
20070720,1.0,0.07,11.0,22.3,17.5
20070721,2.8,0.0,13.2,21.9,17.7
20070722,1.7,4.7,12.4,19.5,14.5
20070723,2.9,0.0,12.2,20.2,16.3
20070724,2.0,0.88,11.8,20.4,15.2
20070725,4.1,0.1,14.1,20.7,17.1
20070726,2.1,1.45,14.7,21.4,18.2
20070727,3.7,0.75,13.8,20.4,16.7
20070728,3.0,0.23,13.2,20.9,16.6
20070729,3.3,0.07,14.4,19.4,16.0
20070730,3.5,0.84,11.7,17.7,14.2
20070731,4.0,0.0,12.3,18.0,14.8
20070801,2.8,0.0,11.8,20.5,16.5
20070802,1.9,0.3,12.8,20.7,16.4
20070803,2.7,0.0,14.0,20.3,16.9
20070804,1.5,0.0,11.2,21.6,16.9
20070805,1.3,0.0,13.5,25.1,19.7
20070806,3.2,0.0,13.3,25.0,19.6
20070807,2.5,0.0,14.8,25.6,20.4
20070808,1.8,0.0,14.4,26.1,20.3
20070809,1.9,0.02,16.3,26.7,21.3
20070810,1.6,0.55,19.0,24.8,21.2
20070811,1.2,0.58,17.9,26.1,20.8
20070812,1.7,0.0,18.2,22.4,19.0
20070813,1.0,0.0,12.6,23.6,18.5
20070814,1.3,0.0,12.2,22.8,18.3
20070815,2.7,0.93,14.6,21.9,17.8
20070816,3.1,0.33,15.3,20.8,17.7
20070817,3.7,0.0,14.2,19.8,16.4
20070818,2.5,0.0,13.6,20.2,16.3
20070819,3.1,0.0,11.1,22.1,17.0
20070820,3.7,0.26,15.9,21.0,17.8
20070821,4.1,0.0,16.8,20.1,18.5
20070822,3.2,0.9,17.2,26.0,20.9
20070823,1.3,0.71,17.1,22.8,19.4
20070824,2.1,0.0,16.3,21.7,18.8
20070825,3.8,0.03,15.6,20.3,17.6
20070826,4.8,0.02,15.6,19.9,17.2
20070827,4.8,0.18,12.5,17.6,14.9
20070828,3.0,0.03,9.6,17.6,13.4
20070829,3.2,0.0,10.4,17.0,13.4
20070830,1.7,0.0,10.8,15.3,12.6
20070831,2.7,0.44,8.2,16.2,12.5
20070901,1.7,0.0,10.4,17.0,14.1
20070902,3.6,0.59,14.2,18.4,16.1
20070903,4.2,0.0,11.7,16.3,13.8
20070904,2.7,0.0,8.9,15.5,11.6
20070905,1.0,0.09,3.5,18.5,11.9
20070906,2.6,0.0,9.6,18.3,14.8
20070907,3.0,0.0,12.9,20.2,16.5
20070908,4.4,0.0,14.0,19.4,15.7
20070909,3.5,0.86,11.9,18.0,14.6
20070910,2.3,1.17,11.1,16.5,13.4
20070911,1.6,0.0,7.3,18.5,12.8
20070912,3.6,0.0,9.6,17.9,14.2
20070913,1.6,0.0,10.6,19.1,14.3
20070914,3.3,0.22,7.9,15.5,12.5
20070915,7.0,0.0,9.7,14.8,11.8
20070916,2.8,0.0,10.1,18.0,13.9
20070917,2.7,0.07,13.9,18.5,15.7
20070918,2.8,0.15,10.9,14.9,12.3
20070919,3.8,0.4,8.0,13.6,11.2
20070920,3.5,0.7,11.3,15.0,13.1
20070921,2.7,0.0,13.0,16.2,14.8
20070922,1.7,0.0,12.5,18.1,14.5
20070923,1.4,0.0,8.2,18.3,13.7
20070924,3.0,0.11,12.5,19.7,16.6
20070925,0.8,0.77,11.0,18.8,12.3
20070926,0.8,0.09,9.1,15.1,11.4
20070927,3.0,0.0,4.4,14.2,9.9
20070928,6.2,0.74,10.9,13.8,12.3
20070929,3.8,0.72,11.5,14.6,12.4
20070930,2.6,0.4,12.0,14.6,13.0
20071001,2.1,0.05,11.5,15.0,12.8
20071002,0.9,0.0,6.7,15.2,10.9
20071003,0.5,0.0,5.9,15.5,9.9
20071004,2.0,0.56,2.8,14.8,10.0
20071005,1.5,0.0,10.1,16.4,12.3
20071006,0.7,0.0,4.2,16.5,10.1
20071007,2.5,0.0,6.0,14.5,10.7
20071008,3.2,0.0,9.1,14.0,10.6
20071009,0.7,0.0,3.6,11.0,8.2
20071010,1.7,0.0,7.7,10.9,9.5
20071011,3.1,0.18,8.4,12.3,10.4
20071012,3.5,0.0,5.9,15.2,9.7
20071013,0.3,0.0,-0.8,9.2,3.8
20071014,1.2,0.0,0.0,13.0,6.6
20071015,1.1,0.0,6.7,14.7,9.9
20071016,2.5,0.36,7.9,14.1,12.5
20071017,2.1,0.51,10.5,13.6,11.6
20071018,3.2,0.0,7.1,12.0,8.7
20071019,2.0,0.0,2.5,8.9,5.1
20071020,0.6,0.0,-1.6,8.6,4.3
20071021,1.1,0.0,3.3,10.5,5.4
20071022,0.2,0.0,1.9,9.3,4.7
20071023,1.4,0.0,-2.4,9.7,4.6
20071024,1.9,0.0,1.9,9.8,4.9
20071025,1.4,0.0,1.4,11.1,7.0
20071026,1.7,0.0,6.0,10.8,9.1
20071027,0.4,0.0,6.7,10.8,9.0
20071028,2.8,0.0,5.5,10.2,8.5
20071029,2.0,2.23,7.9,9.3,8.6
