DATE,DE_BILT_cloud_cover,DE_BILT_wind_speed,DE_BILT_wind_gust,DE_BILT_humidity,DE_BILT_pressure,DE_BILT_global_radiation,DE_BILT_precipitation,DE_BILT_sunshine,DE_BILT_temp_min,DE_BILT_temp_max,DE_BILT_temp_mean
20001018,7,4.2,11.0,0.9,1.0205,0.26,0.1,0.0,4.5,12.2,9.9
20001019,6,2.6,9.0,0.93,1.0182,0.86,0.63,5.7,4.0,16.3,10.7
20001020,6,4.1,10.0,0.91,1.0185,0.75,0.0,4.5,3.6,16.2,11.3
20001021,8,3.5,8.0,0.87,1.0198,0.47,0.0,1.5,12.1,18.4,14.9
20001022,6,2.3,6.0,0.88,1.0248,0.73,0.0,4.5,10.4,19.2,14.9
20001023,5,4.5,14.0,0.88,1.0181,0.73,1.7,4.6,11.2,19.8,14.6
20001024,7,5.3,12.0,0.88,1.0162,0.36,0.02,0.7,11.4,14.5,12.2
20001025,7,6.2,18.0,0.84,1.0072,0.29,0.15,0.3,8.7,15.2,12.2
20001026,6,3.9,13.0,0.84,1.0112,0.8,0.34,6.1,7.6,13.7,10.2
20001027,8,5.0,13.0,0.98,1.0135,0.22,0.79,0.0,7.7,12.8,10.8
20001028,8,5.6,13.0,0.95,1.0091,0.22,0.29,0.0,11.6,14.4,13.2
20001029,5,8.2,20.0,0.8,1.0043,0.71,0.29,5.2,8.1,13.1,10.1
20001030,6,10.3,24.0,0.85,0.9878,0.21,1.16,0.0,7.9,13.5,10.5
20001031,4,7.0,17.0,0.85,0.992,0.38,0.09,1.3,7.3,12.0,9.2
20001101,4,5.6,16.0,0.89,0.997,0.35,0.81,1.1,5.8,10.0,7.6
20001102,4,5.8,16.0,0.88,0.9949,0.44,0.73,2.1,5.3,11.4,7.8
20001103,3,4.5,12.0,0.82,0.9963,0.76,0.0,6.9,5.2,11.4,7.7
20001104,4,4.1,10.0,0.91,1.0066,0.67,0.14,5.6,3.8,11.1,6.8
20001105,5,4.9,15.0,0.85,1.0056,0.7,0.0,6.3,3.9,10.5,7.1
20001106,7,7.2,15.0,0.81,0.9815,0.4,0.43,2.0,7.0,11.6,9.4
20001107,8,4.7,14.0,0.9,0.9791,0.18,0.11,0.0,6.5,9.6,8.5
20001108,8,5.6,13.0,0.91,0.9877,0.18,0.36,0.0,6.9,9.4,8.2
20001109,8,5.4,12.0,0.94,1.002,0.18,2.23,0.0,7.1,9.0,7.8
20001110,7,5.1,11.0,0.91,1.0138,0.17,0.62,0.0,5.3,9.1,7.1
20001111,8,6.3,14.0,0.81,1.0133,0.26,0.08,0.7,5.8,10.5,8.6
20001112,8,5.7,13.0,0.89,1.0,0.17,0.91,0.0,7.9,9.8,8.7
20001113,7,3.3,9.0,0.93,0.9991,0.36,0.0,1.9,5.9,10.1,7.9
20001114,5,2.6,7.0,0.94,1.0053,0.39,0.0,2.4,1.6,9.4,5.6
20001115,6,3.9,10.0,0.94,1.0096,0.23,0.25,0.5,3.6,7.5,5.7
20001116,7,5.1,12.0,0.92,1.0066,0.15,0.39,0.0,5.1,9.2,7.2
20001117,4,3.3,9.0,0.93,1.0099,0.51,0.44,4.8,2.1,8.2,5.0
20001118,7,5.4,14.0,0.91,1.0077,0.44,0.29,3.6,3.0,8.4,6.4
20001119,7,5.7,14.0,0.92,0.9957,0.22,0.65,0.6,7.6,11.6,9.1
20001120,6,4.3,10.0,0.91,0.9983,0.18,0.61,0.2,3.9,7.9,6.3
20001121,6,5.7,12.0,0.86,1.0006,0.21,0.28,0.5,3.9,7.9,6.2
20001122,4,5.9,14.0,0.83,1.0012,0.39,0.02,3.1,6.1,11.1,8.6
20001123,7,4.3,9.0,0.93,1.0005,0.14,0.44,0.0,4.2,11.3,8.4
20001124,5,4.5,11.0,0.9,1.0058,0.37,0.03,2.9,4.4,9.2,7.0
20001125,7,5.8,13.0,0.89,1.0021,0.28,0.8,1.6,4.1,9.6,7.2
20001126,5,5.8,14.0,0.88,0.9982,0.26,0.25,1.3,6.2,9.4,7.6
20001127,5,4.3,10.0,0.91,1.0127,0.45,0.1,4.8,4.4,8.6,6.6
20001128,7,5.4,13.0,0.92,1.0102,0.13,0.79,0.0,7.2,14.8,11.9
20001129,6,3.9,8.0,0.87,1.0075,0.3,0.0,2.1,9.4,13.6,11.1
20001130,5,3.5,10.0,0.89,1.0142,0.49,0.0,5.9,8.6,12.4,10.6
20001201,7,5.2,12.0,0.88,1.0094,0.16,0.12,0.4,9.7,13.5,11.6
20001202,6,3.4,9.0,0.93,1.0128,0.15,0.15,0.3,8.1,12.5,10.5
20001203,4,3.8,11.0,0.93,1.015,0.34,0.78,3.5,4.3,10.8,8.4
20001204,5,5.4,13.0,0.89,1.0123,0.23,0.06,1.5,3.9,9.4,7.0
20001205,5,4.8,10.0,0.84,1.0109,0.36,0.02,3.9,6.4,12.2,9.6
20001206,7,4.4,13.0,0.91,1.0092,0.13,0.26,0.2,8.3,12.3,10.9
20001207,7,4.7,12.0,0.93,1.0042,0.13,0.14,0.2,7.4,11.7,9.8
20001208,5,6.7,19.0,0.78,0.9995,0.23,0.12,1.7,9.9,14.9,12.2
20001209,5,5.8,15.0,0.84,1.0084,0.23,0.0,1.7,7.4,11.1,9.4
20001210,7,6.7,21.0,0.86,1.0076,0.11,0.7,0.0,7.1,11.7,9.6
20001211,7,7.3,18.0,0.86,1.0151,0.15,1.05,0.5,9.5,13.4,12.0
20001212,8,6.8,15.0,0.92,1.0117,0.11,0.63,0.0,12.2,13.9,13.1
20001213,6,10.2,28.0,0.78,1.0055,0.15,0.27,0.5,9.2,12.9,10.8
20001214,6,5.5,17.0,0.87,1.0027,0.18,0.39,1.0,5.2,10.0,7.4
20001215,7,4.8,14.0,0.89,1.0025,0.14,1.28,0.4,3.8,7.2,5.6
20001216,7,4.1,12.0,0.89,1.0095,0.11,0.86,0.0,3.1,5.1,4.1
20001217,5,2.6,7.0,0.94,1.0139,0.42,0.03,5.6,-0.5,5.5,2.5
20001218,8,2.3,5.0,0.93,1.0175,0.11,0.0,0.0,0.6,4.2,3.2
20001219,4,4.0,9.0,0.92,1.0216,0.42,0.0,5.8,0.8,6.2,2.7
20001220,3,6.2,14.0,0.8,1.021,0.41,0.0,5.4,0.3,3.1,1.6
20001221,1,4.9,11.0,0.72,1.0219,0.45,0.0,6.5,-2.2,2.5,-0.1
20001222,1,2.8,6.0,0.78,1.0184,0.46,0.0,6.6,-4.7,1.0,-2.3
20001223,3,1.4,4.0,0.91,1.0115,0.46,0.01,6.6,-6.6,1.8,-2.0
20001224,8,2.8,9.0,0.97,1.0028,0.16,0.48,0.7,0.0,1.1,0.6
20001225,5,6.0,14.0,0.84,1.0006,0.32,0.02,3.5,-3.8,0.9,-0.6
20001226,7,4.5,11.0,0.82,0.9947,0.26,0.0,2.3,-4.6,-0.7,-2.2
20001227,8,3.0,7.0,0.93,0.9912,0.11,0.21,0.0,-1.6,-0.4,-1.0
20001228,7,4.2,16.0,0.91,0.9934,0.22,0.16,1.5,-2.0,2.7,0.5
20001229,5,5.3,13.0,0.88,0.9952,0.31,0.47,3.1,-1.3,3.3,0.6
20001230,6,2.8,10.0,0.92,1.0011,0.17,0.94,0.7,-0.7,3.5,1.7
20001231,5,3.7,12.0,0.92,1.0132,0.38,0.0,4.6,-4.5,2.3,-0.1
20010101,8,5.8,15.0,0.91,0.9966,0.11,0.95,0.0,1.0,6.3,3.4
20010102,6,6.0,15.0,0.83,0.9918,0.29,0.03,2.7,5.6,11.2,8.7
20010103,6,5.3,13.0,0.86,1.0009,0.42,0.4,5.2,4.5,9.9,6.7
20010104,8,6.2,14.0,0.89,0.9949,0.11,0.49,0.0,5.8,9.1,7.8
20010105,8,5.9,20.0,0.92,0.9874,0.11,1.89,0.0,6.2,10.7,7.6
20010106,5,4.0,10.0,0.92,0.9983,0.25,0.21,1.9,4.1,7.6,5.9
20010107,6,4.4,11.0,0.91,1.008,0.12,0.03,0.0,3.6,6.8,5.2
20010108,5,3.8,10.0,0.94,1.0116,0.23,0.17,1.5,1.3,5.5,3.9
20010109,5,2.5,7.0,0.94,1.0142,0.31,0.0,2.7,1.1,5.5,4.0
20010110,8,3.8,9.0,0.92,1.0134,0.25,0.0,1.6,0.5,4.1,2.4
20010111,3,4.9,12.0,0.76,1.0235,0.52,0.0,6.6,-1.8,4.0,1.2
20010112,4,2.4,7.0,0.86,1.0291,0.25,0.0,1.6,-3.7,5.2,0.7
20010113,1,3.5,9.0,0.84,1.0356,0.55,0.0,7.0,-3.2,3.1,-1.1
20010114,4,3.6,11.0,0.9,1.0351,0.13,0.0,0.0,-5.3,0.7,-1.9
20010115,0,4.1,9.0,0.81,1.0281,0.57,0.0,7.2,-4.8,1.5,-2.1
20010116,1,2.5,5.0,0.79,1.0246,0.58,0.0,7.2,-6.4,1.9,-3.1
20010117,2,1.3,3.0,0.84,1.0201,0.56,0.0,6.7,-9.0,1.0,-4.8
20010118,6,1.0,3.0,0.95,1.0194,0.14,0.04,0.0,-8.8,-0.5,-3.7
20010119,8,1.3,4.0,0.99,1.0219,0.16,0.0,0.2,-1.3,0.3,-0.5
20010120,8,2.4,6.0,0.98,1.0238,0.14,0.13,0.0,-1.0,1.3,0.1
20010121,7,4.3,12.0,0.91,1.0208,0.44,0.51,4.0,-1.8,0.7,-0.1
20010122,8,3.7,9.0,0.98,1.0055,0.14,0.21,0.0,0.6,5.7,2.8
20010123,7,5.3,13.0,0.92,0.9972,0.25,0.37,1.1,4.8,10.7,7.0
20010124,5,6.3,18.0,0.85,0.9947,0.34,0.14,2.3,3.0,11.9,8.4
20010125,5,4.2,9.0,0.92,1.0014,0.15,0.11,0.0,3.0,8.1,5.5
20010126,6,4.4,12.0,0.9,0.9993,0.21,0.11,0.5,2.6,6.1,4.5
20010127,8,4.2,12.0,0.91,0.9941,0.22,1.02,0.5,3.0,5.6,4.2
20010128,6,2.6,9.0,0.94,1.0031,0.47,0.23,3.8,1.4,7.7,4.0
20010129,6,1.2,4.0,0.9,1.0169,0.58,0.0,5.5,-1.1,6.0,2.3
20010130,5,1.6,3.0,0.98,1.0226,0.27,0.0,1.0,-2.9,4.2,0.7
20010131,7,2.0,5.0,0.98,1.0251,0.27,0.0,0.9,-0.2,3.4,1.1
20010201,8,2.0,5.0,0.99,1.028,0.32,0.03,1.4,-1.6,3.1,0.6
20010202,8,3.0,8.0,0.99,1.0176,0.17,0.5,0.0,-0.1,1.6,0.5
20010203,8,2.8,8.0,0.98,1.0044,0.18,0.85,0.0,-0.5,4.0,0.6
20010204,8,3.2,12.0,0.98,0.9996,0.18,2.53,0.0,-0.2,9.3,2.7
20010205,7,6.5,16.0,0.9,0.993,0.2,0.48,0.1,7.9,10.2,8.8
20010206,8,6.4,19.0,0.86,0.9979,0.23,0.5,0.3,8.6,12.9,10.6
20010207,7,4.8,13.0,0.84,1.0006,0.57,0.44,4.2,9.0,12.3,10.1
20010208,8,5.6,16.0,0.85,0.9956,0.42,1.62,2.1,2.7,11.7,8.6
20010209,6,2.3,7.0,0.84,1.0177,0.78,0.01,6.9,-2.4,7.0,2.7
20010210,5,3.7,12.0,0.86,1.0304,0.85,0.05,7.7,-3.2,7.0,2.5
20010211,8,6.1,13.0,0.87,1.0287,0.23,0.03,0.1,5.0,12.5,9.9
20010212,8,5.2,13.0,0.88,1.0232,0.21,0.38,0.0,5.8,12.9,10.0
20010213,5,3.8,12.0,0.87,1.0344,0.78,0.0,6.2,1.0,9.4,5.8
20010214,5,2.0,5.0,0.97,1.0349,0.54,0.0,3.0,-0.3,7.3,3.3
20010215,0,1.4,4.0,0.84,1.0315,1.0,0.0,9.0,-1.6,13.2,4.3
20010216,6,2.4,7.0,0.98,1.0301,0.23,0.21,0.0,-1.6,5.0,2.4
20010217,7,3.5,11.0,0.84,1.0393,0.23,0.0,0.0,0.9,5.3,4.1
20010218,7,2.1,10.0,0.83,1.0404,0.5,0.0,2.2,-0.2,8.6,4.8
20010219,7,3.5,10.0,0.88,1.0359,0.4,0.1,1.2,2.8,6.7,5.1
20010220,7,3.4,9.0,0.88,1.0324,0.6,0.0,3.1,2.1,8.8,5.3
20010221,7,3.3,10.0,0.93,1.0247,0.44,0.22,1.4,3.0,10.1,6.4
20010222,6,4.2,16.0,0.87,1.0141,0.79,0.26,5.1,1.9,8.9,5.5
20010223,6,2.6,11.0,0.86,1.0052,1.0,0.13,7.5,-0.7,6.4,2.6
20010224,4,3.5,10.0,0.77,1.0112,1.15,0.32,9.2,-3.8,2.0,-1.0
20010225,6,3.8,11.0,0.91,1.0098,0.85,0.3,5.4,-2.6,4.2,1.0
20010226,5,3.8,9.0,0.85,1.0049,1.09,0.02,8.0,-0.4,5.6,1.9
20010227,7,4.9,11.0,0.71,0.996,0.77,0.0,4.2,-0.3,5.1,2.2
20010228,7,2.1,6.0,0.81,0.994,0.66,0.06,3.0,1.1,7.1,3.8
20010301,8,1.8,5.0,0.94,0.9946,0.32,0.1,0.0,0.8,3.6,1.9
20010302,6,2.9,10.0,0.86,0.9991,0.96,0.0,4.9,-2.1,4.2,1.3
20010303,5,3.5,10.0,0.73,0.9984,0.81,0.0,3.3,-3.6,0.6,-1.1
20010304,8,3.3,6.0,0.83,0.9985,0.34,0.0,0.0,-1.5,3.7,1.3
20010305,5,2.5,6.0,0.74,1.0189,0.68,0.0,2.0,-1.6,4.6,1.8
20010306,2,4.6,12.0,0.73,1.0194,1.52,0.0,10.3,-2.2,9.2,3.3
20010307,7,3.8,11.0,0.87,1.0091,0.74,0.39,2.3,3.7,13.7,7.5
20010308,8,3.9,14.0,0.94,1.0011,0.36,0.21,0.0,6.3,10.8,8.8
20010309,8,4.8,11.0,0.91,1.0004,0.43,0.03,0.2,7.3,11.2,9.3
20010310,8,4.3,13.0,0.95,1.001,0.37,0.57,0.0,8.7,11.7,9.9
20010311,8,4.7,17.0,0.93,1.0035,0.38,0.78,0.0,8.8,13.2,11.1
20010312,5,5.1,17.0,0.77,1.0021,1.38,0.3,7.6,4.4,11.7,8.4
20010313,6,5.4,14.0,0.86,0.9981,0.67,0.12,1.4,3.7,8.4,5.9
20010314,4,4.1,12.0,0.82,1.0059,1.01,0.0,3.9,0.0,10.1,5.4
20010315,6,1.5,6.0,0.86,1.0086,0.97,0.0,3.5,-0.6,11.8,6.0
20010316,8,3.3,10.0,0.85,1.01,0.52,0.07,0.4,5.1,9.5,7.0
20010317,8,4.4,12.0,0.92,1.0021,0.41,0.59,0.0,2.2,5.1,3.4
20010318,8,2.5,8.0,0.97,0.9988,0.42,0.74,0.0,1.7,4.5,2.7
20010319,5,4.4,14.0,0.82,1.0118,1.11,0.28,4.2,-2.8,5.6,1.9
20010320,6,3.3,10.0,0.74,1.0154,1.23,0.0,5.1,-3.9,7.2,1.9
20010321,8,4.8,12.0,0.88,1.0014,0.44,0.58,0.0,-0.1,1.8,0.9
20010322,8,2.2,6.0,0.93,1.0004,0.44,0.0,0.0,0.4,4.6,2.8
20010323,8,3.8,11.0,0.97,1.0006,0.45,1.6,0.0,4.4,10.1,6.7
20010324,7,3.6,11.0,0.9,1.0015,1.39,0.0,6.0,3.3,12.1,6.4
20010325,8,5.5,12.0,0.85,1.0011,0.46,0.0,0.0,1.9,3.8,2.9
20010326,8,3.6,7.0,0.77,1.0118,0.96,0.0,2.5,1.4,5.3,3.0
20010327,7,5.6,13.0,0.74,1.0123,0.55,0.0,0.2,1.2,5.5,3.5
20010328,7,5.8,17.0,0.8,1.0004,0.85,0.11,1.7,3.1,12.0,7.1
20010329,7,2.3,9.0,0.94,0.9964,0.63,0.95,0.5,3.7,9.4,6.6
20010330,6,2.6,10.0,0.89,1.0122,0.87,0.0,1.7,1.1,10.6,6.5
20010331,6,4.8,13.0,0.81,1.0198,0.86,0.0,1.6,2.1,13.4,9.2
20010401,7,3.2,9.0,0.87,1.0224,0.96,0.0,2.1,5.7,15.1,11.3
20010402,4,3.5,11.0,0.69,1.0137,2.03,0.0,10.3,5.3,22.2,14.4
20010403,6,4.9,15.0,0.72,1.0127,1.57,0.0,6.3,9.2,16.1,12.0
20010404,7,6.5,18.0,0.79,1.004,1.11,0.51,2.9,6.4,12.3,9.2
20010405,6,6.2,16.0,0.79,1.0094,1.48,1.02,5.4,4.8,11.8,8.0
20010406,8,5.8,15.0,0.86,1.002,0.97,0.71,1.9,9.1,14.5,11.3
20010407,6,4.4,14.0,0.79,1.0017,1.69,0.29,6.8,6.3,12.7,8.9
20010408,6,2.9,9.0,0.84,1.0158,1.38,0.3,4.4,3.6,10.5,6.9
20010409,7,3.3,9.0,0.87,1.0148,0.55,0.0,0.0,4.7,9.8,7.8
20010410,7,3.8,9.0,0.85,1.0092,1.19,0.04,3.0,7.7,13.6,9.6
20010411,6,4.6,12.0,0.8,1.0221,1.65,0.25,6.1,4.2,12.0,8.4
20010412,4,3.7,13.0,0.75,1.0283,1.82,0.01,7.3,0.7,10.1,4.8
20010413,5,4.1,12.0,0.58,1.0297,1.72,0.0,6.4,-1.5,8.0,3.8
20010414,7,3.4,10.0,0.82,1.024,1.28,0.92,3.3,-4.3,8.1,1.8
20010415,7,4.5,12.0,0.89,1.0067,0.91,0.45,1.2,4.6,10.3,7.6
20010416,7,3.8,13.0,0.89,1.0139,1.26,0.81,3.1,4.4,9.8,6.6
20010417,7,3.9,10.0,0.75,1.0155,0.88,0.02,1.0,2.7,9.2,6.1
20010418,6,4.9,18.0,0.8,1.0047,1.76,0.56,6.3,2.2,8.9,5.1
20010419,6,3.8,14.0,0.84,1.0059,1.95,0.58,7.6,1.2,8.6,3.9
20010420,5,2.1,8.0,0.87,1.0085,1.09,0.06,1.9,-0.3,7.9,3.7
20010421,2,3.5,9.0,0.78,1.0124,2.14,0.0,8.8,0.1,11.6,5.7
20010422,3,1.7,7.0,0.73,1.0075,2.33,0.0,10.2,-2.2,12.5,5.9
20010423,5,1.8,5.0,0.64,1.0052,1.72,0.0,5.6,0.9,12.6,8.0
20010424,6,3.9,14.0,0.71,1.0066,1.68,0.05,5.3,2.3,15.2,10.4
20010425,7,3.5,11.0,0.86,1.007,1.32,0.38,3.0,6.9,15.9,10.2
20010426,6,5.6,13.0,0.76,1.0123,1.69,0.57,5.2,8.2,14.7,10.6
20010427,7,3.2,8.0,0.81,1.013,1.06,0.11,1.5,8.0,13.9,10.6
20010428,5,4.7,15.0,0.81,1.0066,1.86,0.25,6.2,6.9,14.4,10.6
20010429,6,3.7,11.0,0.71,1.0069,2.06,0.0,7.5,6.0,17.3,12.6
20010430,7,2.9,9.0,0.81,1.0111,1.58,0.85,4.3,8.9,17.8,12.7
20010501,6,5.8,14.0,0.78,1.0193,1.48,0.0,3.9,7.4,13.7,10.7
20010502,5,4.8,11.0,0.66,1.0174,2.5,0.0,10.7,6.1,21.2,14.0
20010503,7,2.8,9.0,0.82,1.0054,1.1,0.38,1.7,8.2,17.5,12.2
20010504,7,4.0,10.0,0.82,1.0112,0.68,0.22,0.0,5.9,10.6,8.4
20010505,5,5.6,14.0,0.67,1.0187,2.33,0.0,9.3,5.0,11.8,8.1
20010506,6,5.2,12.0,0.68,1.0221,1.98,0.0,6.8,6.3,15.4,10.6
20010507,3,5.1,12.0,0.66,1.0258,2.97,0.0,13.8,6.9,16.8,11.1
20010508,4,3.6,8.0,0.73,1.0271,2.17,0.0,8.0,5.3,15.3,10.7
20010509,2,4.1,11.0,0.66,1.0213,2.79,0.0,12.3,10.1,23.7,17.5
20010510,1,4.5,11.0,0.52,1.0194,3.08,0.0,14.4,12.0,25.3,19.4
20010511,1,3.2,10.0,0.57,1.0212,3.08,0.0,14.3,10.1,25.5,18.7
20010512,2,3.2,10.0,0.57,1.0192,3.1,0.0,14.4,9.9,24.9,18.3
20010513,6,2.5,8.0,0.56,1.011,2.8,0.0,12.1,10.5,25.6,18.7
20010514,8,2.4,9.0,0.87,1.006,1.03,0.59,1.1,10.9,20.2,14.7
20010515,7,3.0,9.0,0.8,1.005,1.95,0.23,6.2,9.5,19.8,14.4
20010516,6,4.7,16.0,0.86,1.0029,1.61,0.95,4.1,10.8,18.8,13.7
20010517,6,6.6,20.0,0.75,1.0056,1.75,0.16,4.9,9.2,16.8,12.1
20010518,7,4.0,13.0,0.85,1.0154,1.24,0.19,2.0,10.2,14.7,11.7
20010519,3,3.1,10.0,0.76,1.0236,2.74,0.0,11.3,6.5,16.6,11.8
20010520,4,2.2,8.0,0.75,1.0266,2.35,0.0,8.6,3.7,18.2,11.6
20010521,5,4.2,12.0,0.71,1.0255,2.92,0.0,12.5,5.7,17.2,12.3
20010522,2,4.0,9.0,0.67,1.0238,3.24,0.0,14.8,6.6,20.0,13.9
20010523,1,3.5,10.0,0.61,1.0237,3.3,0.0,15.2,7.9,23.5,16.8
20010524,2,3.8,11.0,0.71,1.0227,3.26,0.0,14.8,9.3,21.9,15.7
20010525,2,2.8,8.0,0.61,1.0217,3.32,0.0,15.2,7.3,22.6,15.4
20010526,7,2.3,7.0,0.66,1.0196,2.38,0.0,8.6,7.6,23.5,16.5
20010527,7,4.0,11.0,0.84,1.0209,0.84,0.0,0.2,10.3,19.1,15.7
20010528,7,4.5,12.0,0.85,1.0197,1.63,0.11,3.9,15.5,21.7,17.5
20010529,5,4.2,13.0,0.7,1.0198,3.19,0.0,14.1,12.1,19.8,16.6
20010530,4,1.4,8.0,0.72,1.0169,2.14,0.0,6.9,8.3,21.5,16.3
20010531,4,3.8,12.0,0.79,1.0159,2.78,0.08,11.1,9.1,16.9,13.3
20010601,6,3.3,10.0,0.81,1.0184,2.03,0.25,5.6,7.7,17.9,12.7
20010602,7,4.6,14.0,0.9,1.0086,1.41,1.59,2.2,7.3,14.8,11.3
20010603,6,4.8,16.0,0.74,1.0178,1.67,0.15,3.5,6.8,13.0,9.7
20010604,7,3.0,9.0,0.77,1.023,1.25,0.0,1.5,6.2,16.9,12.0
20010605,7,2.6,8.0,0.67,1.0179,2.34,0.0,7.5,10.9,21.0,15.7
20010606,7,3.9,13.0,0.72,1.0111,2.0,0.12,5.3,11.8,21.3,15.9
20010607,7,5.3,14.0,0.69,1.0099,2.48,0.29,8.4,9.3,16.1,13.2
20010608,4,3.2,10.0,0.7,1.0122,2.98,0.0,12.0,5.5,16.4,11.6
20010609,5,1.0,5.0,0.68,1.0147,2.44,0.0,8.1,2.8,15.7,10.6
20010610,7,1.9,10.0,0.71,1.0141,1.55,0.05,2.8,5.9,17.4,12.2
20010611,5,3.3,10.0,0.7,1.0196,2.69,0.01,9.8,6.3,16.3,12.7
20010612,7,2.2,6.0,0.67,1.0191,1.24,0.0,1.4,9.4,17.9,14.1
20010613,6,2.0,7.0,0.72,1.0158,2.56,0.0,8.9,6.7,20.4,14.3
20010614,4,2.3,9.0,0.61,1.0152,3.03,0.0,12.3,6.9,21.8,15.8
20010615,7,2.6,9.0,0.75,1.0092,1.86,1.62,4.4,12.2,24.4,17.1
20010616,5,2.2,9.0,0.85,1.0064,2.22,0.33,6.6,10.2,20.4,15.5
20010617,7,2.4,9.0,0.92,1.0091,1.22,0.81,1.3,13.2,19.0,15.1
20010618,7,3.5,10.0,0.8,1.0232,0.92,0.0,0.3,10.8,15.2,13.2
20010619,5,1.6,6.0,0.71,1.0272,2.99,0.0,12.0,5.6,19.3,13.7
20010620,6,3.0,10.0,0.67,1.0192,2.54,0.0,8.7,8.0,23.6,17.0
20010621,5,3.0,10.0,0.7,1.015,2.49,0.0,8.4,11.0,19.2,14.9
20010622,7,3.8,12.0,0.75,1.0162,1.45,0.0,2.3,10.7,17.7,14.1
20010623,5,1.7,5.0,0.7,1.0199,2.21,0.0,6.5,10.9,21.4,15.8
20010624,4,2.0,6.0,0.7,1.0216,2.48,0.0,8.3,9.6,24.2,18.3
20010625,3,3.5,9.0,0.62,1.0244,3.37,0.0,15.0,11.7,24.8,18.8
20010626,5,3.8,9.0,0.56,1.0179,3.32,0.0,14.6,12.4,28.6,21.5
20010627,7,4.2,14.0,0.76,1.012,1.43,0.09,2.2,16.6,24.5,19.8
20010628,6,4.0,12.0,0.72,1.0173,2.52,0.0,8.6,14.5,23.5,18.8
20010629,5,3.2,10.0,0.73,1.021,2.54,0.0,8.8,14.4,25.6,19.9
20010630,6,2.8,11.0,0.76,1.0198,2.02,0.06,5.4,16.0,23.3,19.4
20010701,3,3.3,11.0,0.72,1.0259,3.18,0.0,13.6,13.6,22.2,18.2
20010702,6,1.6,6.0,0.76,1.028,1.4,0.0,2.1,11.3,23.1,18.4
20010703,1,4.0,10.0,0.68,1.0201,3.37,0.0,15.2,12.8,26.0,20.7
20010704,1,5.2,14.0,0.51,1.0123,3.41,0.0,15.5,14.6,29.0,22.7
20010705,3,3.8,12.0,0.53,1.0117,3.3,0.0,14.7,16.3,31.6,25.2
20010706,6,2.8,9.0,0.64,1.0086,2.26,0.0,7.0,19.3,31.2,24.7
20010707,7,3.0,11.0,0.82,1.0042,1.32,0.82,1.8,17.7,27.0,20.7
20010708,8,3.8,11.0,0.97,1.0083,0.74,0.98,0.0,17.0,18.7,17.5
20010709,7,3.3,9.0,0.81,1.0137,1.7,0.02,3.7,13.8,21.7,17.4
20010710,7,4.3,13.0,0.8,1.008,1.51,0.35,2.7,14.3,24.7,18.3
20010711,6,7.8,21.0,0.75,1.0077,2.09,0.73,6.0,12.7,20.2,16.5
20010712,6,4.9,13.0,0.84,1.0096,1.9,0.76,4.9,12.3,19.8,15.3
20010713,6,3.5,16.0,0.86,1.0079,1.81,1.04,4.4,11.5,20.4,15.2
20010714,7,1.8,6.0,0.93,1.0066,1.45,0.57,2.5,10.5,16.7,13.8
20010715,6,1.9,8.0,0.84,1.0149,1.96,0.18,5.3,8.5,20.0,14.1
20010716,4,1.6,7.0,0.73,1.0167,2.55,0.0,9.3,7.3,19.8,14.6
20010717,6,3.8,11.0,0.74,1.0085,2.12,0.08,6.4,8.6,22.4,16.4
20010718,7,4.6,13.0,0.88,0.9987,1.44,1.27,2.5,13.8,20.0,15.7
20010719,6,3.3,11.0,0.88,1.0004,1.94,1.02,5.3,13.2,20.0,15.7
20010720,6,3.3,12.0,0.86,1.0123,1.68,0.04,3.8,8.9,19.0,14.8
20010721,7,3.7,11.0,0.89,1.0174,0.87,0.4,0.3,8.6,18.3,15.5
20010722,5,2.5,9.0,0.81,1.0182,2.43,0.02,8.7,14.4,24.5,19.3
20010723,7,1.3,4.0,0.85,1.0178,1.68,0.36,3.9,14.9,24.2,18.8
20010724,3,2.0,6.0,0.83,1.0177,2.56,0.0,9.8,13.4,24.9,19.3
20010725,3,1.8,6.0,0.8,1.0194,2.62,0.0,10.3,13.2,25.5,19.7
20010726,5,2.3,6.0,0.67,1.0179,2.88,0.0,12.4,14.3,28.0,22.0
20010727,5,2.5,7.0,0.77,1.0171,1.66,0.02,3.9,15.8,28.7,21.6
20010728,2,2.8,8.0,0.8,1.0208,2.69,0.0,11.0,14.2,25.7,20.5
20010729,3,1.7,7.0,0.76,1.0231,2.64,0.0,10.7,13.8,27.4,20.7
20010730,2,2.5,9.0,0.74,1.0223,2.74,0.0,11.6,16.5,26.9,21.7
20010731,5,3.2,10.0,0.81,1.022,2.04,0.0,6.5,14.6,24.4,19.5
20010801,4,2.7,8.0,0.71,1.0247,2.18,0.0,7.5,13.5,22.1,17.4
20010802,6,3.0,10.0,0.73,1.0125,2.01,0.15,6.4,11.8,27.7,20.1
20010803,6,3.6,10.0,0.83,1.0095,1.77,0.05,4.9,13.7,22.9,18.8
20010804,5,3.7,10.0,0.76,1.0147,2.15,0.13,7.5,11.3,21.7,17.3
20010805,6,3.8,11.0,0.83,1.0148,2.0,1.24,6.5,10.5,20.1,15.8
20010806,7,3.9,11.0,0.88,1.0109,1.39,1.49,2.8,10.2,21.9,17.3
