DATE,HEATHROW_cloud_cover,HEATHROW_humidity,HEATHROW_pressure,HEATHROW_global_radiation,HEATHROW_precipitation,HEATHROW_sunshine,HEATHROW_temp_min,HEATHROW_temp_max,HEATHROW_temp_mean
20001219,8,0.93,1.0162,0.12,0.0,0.0,5.8,9.8,7.9
20001220,8,0.89,1.0135,0.12,0.0,0.0,7.0,6.7,8.4
20001221,7,0.91,1.0163,0.12,0.0,0.0,6.2,5.9,6.4
20001222,5,0.94,1.0148,0.12,0.0,0.0,3.1,6.6,4.5
20001223,8,0.95,1.0098,0.12,0.2,0.0,2.8,6.5,4.7
20001224,8,0.93,1.0011,0.12,0.62,0.0,4.0,4.3,5.2
20001225,8,0.74,0.9993,0.12,0.0,0.0,3.9,2.5,4.1
20001226,7,0.66,0.9941,0.12,0.0,0.0,1.0,3.0,1.8
20001227,7,0.71,0.9935,0.14,0.18,0.1,1.5,2.9,2.2
20001228,2,0.84,0.995,0.39,0.0,4.1,-3.5,1.2,-0.3
20001229,2,0.86,0.9995,0.45,0.0,5.6,-5.5,3.1,-2.2
20001230,2,0.79,1.0085,0.52,0.0,7.2,-5.3,10.1,-1.1
20001231,6,0.81,1.0077,0.13,0.63,0.0,-4.6,11.1,2.8
20010101,7,0.88,0.9881,0.29,0.32,2.0,-0.5,10.8,5.3
20010102,7,0.85,0.9837,0.17,0.34,0.3,9.0,10.5,9.9
20010103,6,0.85,0.9968,0.34,0.8,2.9,3.5,9.4,7.0
20010104,7,0.89,0.9895,0.15,0.46,0.1,3.7,7.6,6.6
20010105,8,0.91,0.9852,0.13,0.0,0.0,6.7,8.5,7.2
20010106,4,0.87,0.9982,0.43,0.04,4.5,3.1,7.4,5.8
20010107,2,0.86,1.0077,0.56,0.0,7.4,2.3,7.8,4.8
20010108,6,0.87,1.0134,0.37,0.06,3.3,1.7,5.6,4.8
20010109,7,0.88,1.0133,0.34,0.0,2.6,0.0,6.4,2.8
20010110,7,0.8,1.0098,0.14,0.0,0.0,1.3,5.5,3.8
20010111,7,0.64,1.0194,0.14,0.0,0.0,4.3,7.4,4.9
20010112,7,0.66,1.0264,0.41,0.0,3.7,4.2,7.6,5.8
20010113,1,0.7,1.0323,0.59,0.0,7.4,1.5,7.5,4.6
20010114,2,0.78,1.0337,0.61,0.0,7.6,1.5,4.9,4.5
20010115,4,0.78,1.0249,0.5,0.0,5.1,2.2,3.5,3.6
20010116,4,0.76,1.0221,0.46,0.0,4.3,-2.2,4.8,0.6
20010117,1,0.85,1.0197,0.49,0.0,4.8,-2.9,3.3,1.0
20010118,4,0.81,1.0193,0.34,0.0,2.0,-2.5,2.1,0.4
20010119,6,0.84,1.0221,0.16,0.0,0.0,-3.9,2.4,-0.9
20010120,6,0.88,1.0249,0.27,0.34,0.9,-2.6,7.9,-0.1
20010121,8,0.95,1.014,0.16,0.44,0.0,-2.6,9.9,2.6
20010122,8,0.92,0.9996,0.16,0.42,0.0,1.9,12.3,5.9
20010123,6,0.88,0.9887,0.17,1.8,0.0,5.4,10.0,8.8
20010124,4,0.72,0.9903,0.68,0.22,7.4,6.8,8.8,8.4
20010125,4,0.84,0.9968,0.5,0.12,3.9,4.8,8.6,6.8
20010126,5,0.86,0.9944,0.49,1.78,3.6,3.8,7.2,6.2
20010127,3,0.81,0.998,0.67,0.0,6.7,0.9,6.6,4.0
20010128,5,0.86,1.0055,0.63,0.0,5.8,-1.1,4.4,2.8
20010129,6,0.88,1.0197,0.28,0.12,0.7,-0.2,5.2,2.1
20010130,8,0.92,1.0197,0.19,0.16,0.0,0.4,5.6,2.8
20010131,7,0.96,1.0231,0.19,0.1,0.0,3.8,6.1,4.7
20010201,4,0.92,1.0292,0.22,0.55,0.1,-1.1,8.8,2.5
20010202,8,0.93,1.0156,0.2,0.36,0.0,-0.1,11.0,4.4
20010203,7,0.82,1.0052,0.52,0.6,3.2,5.3,11.0,8.2
20010204,8,0.91,0.9958,0.2,1.04,0.0,4.2,11.7,7.6
20010205,7,0.87,0.9916,0.23,0.44,0.1,7.2,12.5,9.4
20010206,6,0.78,0.992,0.5,0.18,2.6,8.1,12.2,10.3
20010207,5,0.82,0.996,0.54,1.58,3.1,7.9,5.5,10.0
20010208,8,0.84,0.9971,0.22,0.24,0.0,5.5,7.5,5.5
20010209,5,0.74,1.0191,0.75,0.0,5.8,1.2,12.1,4.4
20010210,8,0.86,1.0247,0.23,0.1,0.0,1.2,13.7,6.6
20010211,8,0.84,1.0251,0.23,0.06,0.0,6.3,11.6,10.0
20010212,6,0.84,1.0219,0.24,0.88,0.0,11.5,10.6,11.6
20010213,2,0.72,1.0368,1.0,0.0,9.0,2.9,10.7,6.8
20010214,2,0.79,1.0342,1.01,0.0,9.0,1.2,9.0,6.0
20010215,4,0.88,1.0316,0.82,0.02,5.8,2.4,10.1,5.7
20010216,4,0.83,1.0344,0.63,0.0,3.2,0.0,9.1,5.0
20010217,5,0.8,1.0424,0.98,0.0,7.8,0.2,8.1,4.6
20010218,7,0.83,1.0423,0.68,0.0,3.6,1.0,7.6,4.6
20010219,7,0.88,1.0399,0.59,0.0,2.4,-0.6,8.5,3.5
20010220,5,0.87,1.0362,0.83,0.0,5.1,-0.5,12.1,4.0
20010221,7,0.82,1.0297,0.38,0.0,0.5,1.5,10.6,6.8
20010222,6,0.76,1.0204,0.69,0.04,3.2,4.9,7.4,7.8
20010223,5,0.67,1.0104,0.9,0.04,5.6,4.7,5.3,6.0
20010224,5,0.58,1.013,1.11,0.03,8.1,1.6,5.5,3.4
20010225,5,0.61,1.0145,1.23,0.0,9.7,-1.7,7.5,1.9
20010226,7,0.78,1.0013,0.66,0.48,2.5,0.2,6.6,3.8
20010227,6,0.82,0.9897,0.61,0.02,1.9,1.2,4.7,3.9
20010228,8,0.86,0.9944,0.31,0.3,0.0,2.2,4.3,3.4
20010301,7,0.8,0.9987,0.51,0.0,0.7,1.0,3.5,2.6
20010302,5,0.8,0.9998,0.73,0.02,2.2,-2.6,3.8,0.4
20010303,8,0.72,0.9971,0.9,0.0,3.6,-0.5,5.0,1.6
20010304,6,0.72,0.9985,0.41,0.0,0.1,0.7,8.1,2.8
20010305,3,0.68,1.016,1.39,0.0,8.4,-4.3,13.1,1.9
20010306,5,0.73,1.0124,1.29,0.62,7.1,0.6,15.1,6.8
20010307,6,0.84,1.0042,0.96,0.03,3.7,4.4,10.5,9.8
20010308,6,0.93,0.9996,0.39,0.7,0.0,7.0,13.3,8.8
20010309,7,0.86,0.998,0.72,0.08,1.6,6.3,14.9,9.8
20010310,7,0.85,0.999,0.77,0.04,1.9,9.3,13.8,12.1
20010311,7,0.88,1.0016,0.51,0.74,0.3,9.8,11.4,11.8
20010312,4,0.81,1.0017,1.24,0.42,5.6,3.9,10.0,7.6
20010313,5,0.77,0.999,0.91,0.06,2.7,4.7,11.4,7.4
20010314,6,0.78,1.0073,1.2,0.04,5.0,1.3,9.8,6.4
20010315,7,0.89,1.0082,0.96,0.1,2.9,5.2,9.1,7.5
20010316,8,0.92,1.0074,0.44,1.1,0.0,6.9,4.1,8.0
20010317,8,0.91,1.0025,0.44,0.96,0.0,3.7,6.5,3.9
20010318,7,0.86,1.003,0.65,0.06,0.7,1.6,6.8,4.0
20010319,7,0.69,1.016,1.42,0.0,6.3,1.5,4.3,4.2
20010320,8,0.71,1.0111,0.46,1.12,0.0,2.6,6.8,3.4
20010321,8,0.93,0.9977,0.47,0.26,0.0,2.3,14.1,4.6
20010322,7,0.89,0.9988,0.85,0.68,1.6,3.5,10.8,8.8
20010323,8,0.94,0.9987,0.48,0.44,0.0,6.6,9.6,8.7
20010324,8,0.88,1.0014,0.54,0.0,0.1,7.5,6.6,8.6
20010325,8,0.77,1.0042,0.61,0.0,0.3,4.9,7.0,5.8
20010326,8,0.77,1.0104,0.5,0.0,0.0,3.7,9.3,5.4
20010327,7,0.84,1.005,0.59,1.28,0.2,3.5,10.8,6.4
20010328,7,0.86,0.993,0.95,0.68,1.9,6.8,11.6,8.8
20010329,6,0.77,0.9964,1.69,0.06,7.3,4.3,13.1,8.0
20010330,4,0.68,1.0125,2.09,0.04,10.8,2.8,15.5,8.0
20010331,7,0.81,1.0161,1.19,0.0,3.2,7.4,15.3,11.4
20010401,6,0.83,1.0205,1.03,0.0,2.1,9.7,19.5,12.5
20010402,6,0.79,1.0101,1.66,0.2,6.5,7.8,14.4,13.6
20010403,5,0.78,1.0103,1.72,0.62,6.9,6.2,11.5,10.3
20010404,5,0.72,1.0033,1.52,0.18,5.2,6.9,12.2,9.2
20010405,6,0.84,1.0076,0.79,0.58,0.7,4.3,14.0,8.2
20010406,6,0.79,1.001,0.75,0.04,0.5,7.4,12.1,10.7
20010407,5,0.75,0.9988,1.62,0.12,5.7,4.9,12.7,8.5
20010408,6,0.72,1.0179,1.79,1.02,6.9,4.2,17.5,8.4
20010409,6,0.8,1.0134,1.66,0.02,5.8,6.5,12.9,12.0
20010410,6,0.69,1.0143,1.35,0.05,3.5,8.4,11.7,10.6
20010411,7,0.7,1.0278,1.07,0.0,1.8,6.2,13.5,9.0
20010412,7,0.69,1.0305,1.37,0.0,3.5,6.3,10.8,9.9
20010413,6,0.54,1.0323,2.04,0.0,8.3,5.0,11.3,7.9
20010414,7,0.8,1.0259,0.62,0.3,0.0,2.8,12.8,7.0
20010415,7,0.74,1.0128,1.42,0.06,3.6,6.4,9.6,9.6
20010416,7,0.7,1.0204,1.07,0.0,1.6,5.2,11.2,7.4
20010417,6,0.69,1.0186,1.96,0.12,7.2,0.9,9.0,6.0
20010418,6,0.69,1.0116,2.0,0.02,7.4,3.5,10.1,6.2
20010419,3,0.7,1.0129,2.36,0.14,10.2,0.6,9.1,5.4
20010420,5,0.7,1.0141,1.45,0.02,3.5,2.2,10.9,5.6
20010421,5,0.62,1.015,2.02,0.0,7.3,2.6,11.7,6.8
20010422,8,0.68,1.0046,1.58,0.76,4.2,4.3,14.0,8.0
20010423,5,0.76,1.0029,1.76,0.12,5.3,6.6,12.7,10.3
20010424,5,0.84,1.0018,1.42,0.4,3.1,5.0,12.9,8.8
20010425,6,0.82,1.0034,1.63,0.24,4.3,5.5,15.2,9.2
20010426,6,0.77,1.0119,1.9,0.0,6.0,5.0,15.0,10.1
20010427,7,0.76,1.0123,1.46,0.36,3.2,6.4,14.3,10.7
20010428,5,0.77,1.0052,2.27,1.08,8.5,8.1,12.5,11.2
20010429,6,0.79,1.0035,1.53,0.2,3.5,6.1,13.5,9.3
20010430,7,0.67,1.012,1.3,0.0,2.2,5.8,10.8,9.6
20010501,7,0.71,1.0209,0.71,0.32,0.0,6.8,15.0,8.8
20010502,6,0.76,1.0199,1.51,0.62,3.2,6.8,17.2,10.9
20010503,6,0.63,1.0102,1.71,0.0,4.3,6.5,13.4,11.8
20010504,4,0.62,1.0143,2.61,0.0,10.6,5.7,13.4,9.6
20010505,3,0.62,1.0217,2.53,0.0,9.9,3.5,12.8,8.4
20010506,6,0.61,1.0258,1.58,0.0,3.4,4.1,15.4,8.4
20010507,6,0.64,1.0283,1.96,0.0,5.7,5.2,17.3,10.3
20010508,1,0.54,1.0285,3.05,0.0,13.8,4.8,17.6,11.0
20010509,6,0.68,1.022,1.18,0.02,1.3,5.4,23.0,11.5
20010510,6,0.71,1.0173,2.33,0.0,8.0,9.1,26.1,16.0
20010511,3,0.55,1.0201,2.89,0.0,12.2,12.8,24.9,19.4
20010512,1,0.53,1.0194,3.18,0.0,14.5,11.1,24.9,18.0
20010513,6,0.64,1.0098,2.16,0.02,6.7,11.8,15.1,18.4
20010514,8,0.81,1.0068,0.77,0.0,0.0,11.6,19.0,13.4
20010515,7,0.74,1.0037,2.01,0.58,5.6,10.0,15.7,14.5
20010516,6,0.84,0.9994,1.87,0.48,4.7,10.9,11.3,13.3
20010517,6,0.85,1.0026,0.89,0.56,0.2,7.4,16.5,9.4
20010518,5,0.65,1.0184,1.83,0.0,4.4,7.0,16.1,11.8
20010519,6,0.74,1.0249,0.9,0.0,0.2,7.1,18.2,11.6
20010520,6,0.67,1.0267,1.41,0.0,2.1,11.0,18.1,14.6
20010521,5,0.6,1.0258,3.29,0.0,14.7,8.3,19.3,13.2
20010522,5,0.54,1.0238,3.1,0.0,13.1,8.4,22.6,13.8
20010523,2,0.58,1.0239,3.16,0.0,13.5,8.7,23.3,15.6
20010524,2,0.56,1.0238,3.16,0.0,13.4,10.5,20.7,16.9
20010525,7,0.7,1.022,2.35,0.0,7.4,10.4,23.2,15.6
20010526,7,0.7,1.0198,2.65,0.0,9.5,12.2,21.2,17.7
20010527,7,0.77,1.0212,1.26,0.0,1.3,13.9,24.6,17.6
20010528,7,0.75,1.021,2.42,0.0,7.8,15.5,22.5,20.0
20010529,6,0.64,1.0215,3.26,0.0,14.0,11.2,23.2,16.8
20010530,2,0.59,1.0177,3.34,0.0,14.6,11.6,19.1,17.4
20010531,4,0.6,1.0199,2.45,0.0,7.9,11.5,19.1,15.3
20010601,7,0.65,1.0212,1.37,0.0,1.7,9.2,16.6,14.2
20010602,6,0.63,1.0149,1.97,0.06,4.7,12.5,16.8,14.6
20010603,3,0.54,1.0242,3.42,0.0,15.2,6.4,20.3,11.6
20010604,5,0.57,1.0243,2.39,0.0,7.3,7.6,20.6,14.0
20010605,6,0.6,1.0173,2.27,0.02,6.5,9.3,19.4,15.0
20010606,7,0.68,1.0114,1.43,0.14,1.9,11.1,18.0,15.2
20010607,5,0.58,1.0109,3.09,0.0,12.4,8.3,16.8,13.2
20010608,3,0.54,1.014,3.1,0.0,12.4,7.0,17.7,11.9
20010609,5,0.6,1.0148,2.56,0.54,8.4,5.6,15.1,11.6
20010610,5,0.74,1.0166,2.27,0.06,6.4,9.1,18.0,12.1
20010611,4,0.61,1.022,2.58,0.0,8.5,5.9,18.5,12.0
20010612,7,0.54,1.0197,1.44,0.0,1.9,11.9,21.6,15.2
20010613,5,0.52,1.0153,2.45,0.0,7.6,11.7,21.5,16.6
20010614,6,0.67,1.0133,2.74,0.12,9.6,10.1,20.5,15.8
20010615,6,0.76,1.0067,2.24,1.59,6.2,12.8,16.5,16.6
20010616,7,0.9,1.003,0.95,1.28,0.2,13.2,15.6,14.8
20010617,7,0.77,1.0154,1.06,0.0,0.5,12.3,17.9,14.0
20010618,6,0.58,1.0272,2.32,0.0,6.7,9.2,21.8,13.6
20010619,4,0.58,1.0265,3.11,0.0,12.4,11.5,24.6,16.6
20010620,4,0.59,1.0191,3.13,0.0,12.5,11.9,21.5,18.2
20010621,3,0.56,1.0175,3.45,0.0,15.1,12.3,22.4,16.9
20010622,3,0.59,1.0179,3.33,0.0,14.1,10.5,23.7,16.4
20010623,4,0.65,1.0184,2.93,0.0,11.0,11.2,27.4,17.4
20010624,3,0.62,1.0208,3.2,0.0,13.1,13.2,29.1,20.3
20010625,5,0.53,1.0225,3.31,0.0,14.0,15.9,31.9,22.5
20010626,6,0.5,1.0142,3.07,0.0,12.1,17.3,25.1,24.6
20010627,6,0.65,1.0111,2.39,0.0,7.2,16.8,22.7,21.0
20010628,6,0.7,1.0162,2.14,0.1,5.6,14.8,21.3,18.8
20010629,7,0.76,1.0193,1.44,0.0,1.9,16.2,23.3,18.8
20010630,6,0.65,1.0204,2.91,0.0,10.9,15.5,26.2,19.4
20010701,4,0.7,1.0269,2.73,0.0,9.6,13.0,27.1,19.6
20010702,5,0.66,1.0266,1.98,0.0,4.7,16.2,29.5,21.6
20010703,3,0.61,1.0171,3.09,0.0,12.4,17.8,29.2,23.6
20010704,4,0.56,1.0083,2.92,0.0,11.1,18.9,30.5,24.0
20010705,7,0.62,1.0093,1.91,0.26,4.3,19.0,26.2,24.8
20010706,7,0.76,1.0092,2.2,0.0,6.1,18.3,21.5,22.2
20010707,8,0.87,1.0058,0.8,0.28,0.0,16.5,20.8,19.0
20010708,7,0.81,1.0094,1.17,0.02,0.9,16.4,21.0,18.6
20010709,6,0.7,1.0138,1.51,0.22,2.3,11.9,20.2,16.4
20010710,6,0.79,1.0057,1.57,0.18,2.6,15.4,21.4,17.8
20010711,5,0.57,1.0079,2.6,0.0,8.9,13.5,21.0,17.4
20010712,4,0.61,1.0096,2.77,0.04,10.2,11.5,22.2,16.2
20010713,6,0.72,1.0069,2.03,1.0,5.2,12.6,19.2,17.4
20010714,6,0.75,1.0065,2.15,0.06,6.0,11.6,19.8,15.4
20010715,5,0.64,1.0149,2.49,0.0,8.3,10.4,22.3,15.1
20010716,5,0.55,1.0156,3.08,0.0,12.8,10.5,21.8,16.4
20010717,7,0.76,1.0025,1.52,0.8,2.5,11.6,20.8,16.7
20010718,7,0.77,0.9953,2.09,0.42,5.7,13.8,17.5,17.3
20010719,8,0.79,1.0056,0.9,0.0,0.2,12.7,21.6,15.1
20010720,6,0.69,1.0153,2.61,0.22,9.4,10.0,22.4,15.8
20010721,7,0.73,1.0137,2.07,0.0,5.7,13.0,20.5,17.7
20010722,7,0.79,1.0171,0.89,0.02,0.2,14.6,25.3,17.6
20010723,3,0.64,1.018,3.11,0.0,13.5,13.0,23.2,19.2
20010724,5,0.6,1.0187,2.99,0.0,12.6,12.6,26.3,17.9
20010725,6,0.62,1.0191,2.33,0.0,7.6,14.2,28.7,20.2
20010726,1,0.58,1.0178,3.0,0.0,12.8,13.8,29.3,21.2
20010727,5,0.56,1.0176,2.97,0.0,12.7,16.5,31.6,22.9
20010728,4,0.53,1.0215,2.69,0.0,10.5,17.5,31.9,24.6
20010729,5,0.51,1.0226,2.46,0.0,8.8,19.1,28.9,25.5
20010730,4,0.62,1.0228,2.86,0.0,12.0,18.1,26.6,23.5
20010731,5,0.67,1.0234,2.54,0.0,9.5,16.6,26.7,21.6
20010801,6,0.56,1.0241,2.45,0.0,8.9,16.9,21.2,21.8
20010802,7,0.86,1.0117,0.72,1.18,0.0,14.5,23.9,17.8
20010803,7,0.78,1.0102,1.92,0.14,5.3,14.9,22.8,19.4
20010804,5,0.75,1.0145,2.2,1.32,7.3,11.4,23.2,17.1
20010805,4,0.69,1.0151,2.88,0.0,12.7,12.2,24.7,17.7
20010806,7,0.75,1.0102,1.66,0.02,3.9,15.7,20.6,20.2
20010807,7,0.77,1.0048,1.15,0.0,1.3,14.0,21.5,17.3
20010808,5,0.68,1.0034,2.45,0.0,9.5,14.2,17.5,17.8
20010809,6,0.88,1.0116,1.46,1.2,2.9,12.0,20.5,14.8
20010810,3,0.66,1.0238,2.61,0.0,11.0,9.4,21.9,15.0
20010811,6,0.72,1.025,1.54,0.08,3.4,10.4,20.1,16.2
20010812,7,0.83,1.017,0.75,0.1,0.1,15.7,26.3,17.9
20010813,6,0.77,1.0133,1.64,0.0,4.1,17.0,27.4,21.6
20010814,6,0.69,1.0133,2.49,0.0,10.4,17.0,30.1,22.2
20010815,4,0.63,1.0104,2.32,0.02,9.1,18.7,23.9,24.4
20010816,5,0.7,1.0133,2.35,0.04,9.5,16.8,23.4,20.4
20010817,4,0.67,1.017,2.63,0.0,12.0,12.8,25.4,18.1
20010818,7,0.72,1.0097,0.9,1.18,0.6,15.5,22.7,20.4
20010819,7,0.86,1.0022,1.48,1.0,3.5,16.2,22.7,19.4
20010820,4,0.69,1.0136,2.45,0.0,10.8,13.9,24.2,18.3
20010821,5,0.68,1.018,2.61,0.0,12.3,11.7,25.8,18.0
20010822,5,0.69,1.0216,2.56,0.0,12.0,15.2,24.1,20.5
20010823,7,0.72,1.0193,0.77,0.0,0.3,16.7,28.4,20.4
20010824,4,0.65,1.0163,2.46,0.0,11.4,18.9,31.5,23.6
20010825,2,0.7,1.0148,2.43,0.0,11.3,15.3,20.0,23.4
20010826,8,0.89,1.017,0.6,0.62,0.0,18.6,22.0,19.3
20010827,5,0.6,1.0224,2.57,0.0,12.9,12.6,22.1,17.3
20010828,4,0.66,1.0208,2.43,0.0,11.7,12.2,23.4,17.2
20010829,6,0.67,1.0147,1.92,0.04,7.4,10.6,20.0,17.0
20010830,7,0.77,1.0104,0.65,0.48,0.1,15.8,19.0,17.9
20010831,6,0.85,1.0123,1.61,0.48,5.2,11.2,20.8,15.1
20010901,6,0.72,1.0191,2.1,0.0,10.1,10.8,22.2,15.8
20010902,7,0.8,1.0148,0.82,1.6,0.8,15.6,19.9,18.9
20010903,7,0.76,1.0129,1.58,0.18,5.8,13.0,17.8,16.4
20010904,6,0.66,1.0169,2.07,0.0,10.3,10.8,20.2,14.3
20010905,6,0.79,1.0206,1.09,0.24,2.4,7.8,19.4,14.0
20010906,6,0.72,1.0174,1.83,0.0,8.3,13.0,20.9,16.2
20010907,7,0.74,1.0171,1.07,0.08,2.4,11.2,18.3,16.0
20010908,6,0.65,1.0147,1.64,0.0,6.9,13.8,15.8,16.0
20010909,4,0.66,1.0188,1.75,0.0,8.0,8.8,17.1,12.3
20010910,5,0.69,1.0199,1.93,0.0,9.9,8.6,17.9,12.8
20010911,7,0.74,1.019,0.63,0.0,0.3,10.0,18.9,14.0
20010912,7,0.8,1.0144,0.96,0.14,2.0,11.4,16.9,15.2
20010913,5,0.82,1.0029,1.36,0.68,5.1,10.5,19.0,13.7
20010914,5,0.71,1.0105,1.83,0.0,9.6,10.9,18.7,15.0
20010915,6,0.65,1.0125,1.68,0.0,8.3,11.0,17.4,14.8
20010916,3,0.68,1.0185,1.77,0.02,9.4,9.9,13.6,13.6
20010917,5,0.81,1.0207,1.06,0.08,3.1,8.5,14.7,11.0
20010918,8,0.92,1.0152,0.46,0.56,0.0,11.1,14.2,12.9
20010919,8,0.9,1.008,0.46,0.08,0.0,12.0,17.9,13.1
20010920,7,0.86,1.0138,1.26,0.12,5.0,11.8,16.3,14.8
20010921,5,0.86,1.0184,1.06,0.0,3.4,10.1,18.0,13.2
20010922,3,0.78,1.0172,1.56,0.0,8.2,7.2,15.7,12.6
20010923,6,0.85,1.0138,0.54,0.02,0.3,8.4,17.7,12.0
20010924,6,0.82,1.0132,1.13,0.0,4.3,10.8,17.3,14.2
20010925,5,0.84,1.0165,1.19,0.02,5.0,7.6,17.4,12.4
20010926,6,0.89,1.0147,0.57,0.34,0.5,8.9,20.2,13.2
20010927,7,0.85,1.013,0.9,0.0,2.7,13.1,23.6,16.6
20010928,5,0.76,1.0106,1.49,1.18,8.6,11.6,19.2,17.6
20010929,6,0.87,1.0078,0.87,0.22,2.6,15.2,17.3,17.2
20010930,7,0.91,1.0054,0.39,0.4,0.0,11.8,19.1,14.6
20011001,7,0.77,0.9996,0.61,1.58,0.9,14.5,18.6,16.8
20011002,7,0.82,1.0028,0.93,0.04,3.4,12.5,19.5,15.6
20011003,3,0.78,1.0093,1.37,0.0,8.2,11.5,19.1,15.5
20011004,6,0.8,1.0119,1.09,0.24,5.2,11.2,20.0,15.2
20011005,6,0.76,1.0048,1.22,0.3,6.8,13.7,18.0,16.8
20011006,3,0.83,1.0017,1.02,0.94,4.8,13.5,15.7,15.8
20011007,6,0.86,0.9944,0.56,1.3,0.9,11.9,15.4,13.8
20011008,4,0.84,0.9958,0.8,0.26,2.9,11.5,16.9,13.4
20011009,5,0.82,1.009,0.98,0.04,4.8,10.7,16.8,13.8
20011010,6,0.82,1.0219,0.52,0.0,0.8,8.0,18.2,12.4
20011011,7,0.87,1.0254,0.33,0.0,0.0,12.4,22.3,15.3
20011012,4,0.84,1.0218,1.21,0.0,8.1,10.8,23.1,16.6
20011013,6,0.85,1.0187,0.91,0.0,4.6,13.1,19.4,18.1
20011014,7,0.91,1.0123,0.38,0.4,0.2,13.4,18.9,16.4
20011015,6,0.88,1.0098,0.67,0.38,2.3,14.8,16.8,16.8
20011016,7,0.78,1.0229,0.78,0.0,3.5,8.1,19.6,12.4
20011017,7,0.79,1.0153,0.76,0.3,3.5,10.3,18.5,15.0
20011018,5,0.82,1.0091,0.82,0.0,4.3,14.1,17.4,16.3
20011019,6,0.88,1.0072,0.41,0.88,0.5,10.0,17.2,13.7
20011020,7,0.9,1.0005,0.34,0.46,0.2,13.6,12.1,15.4
20011021,7,0.92,1.0016,0.28,1.48,0.0,11.3,16.4,11.7
20011022,6,0.89,1.0093,0.8,0.54,4.6,6.9,17.6,11.6
20011023,5,0.86,1.0104,0.83,0.32,5.1,7.9,16.7,12.8
20011024,5,0.86,1.0151,0.79,0.28,4.8,11.4,16.4,14.0
20011025,6,0.85,1.0195,0.5,0.14,1.6,10.3,16.4,13.4
20011026,7,0.89,1.0113,0.33,0.52,0.3,13.9,16.9,15.2
20011027,7,0.82,1.0159,0.96,0.34,7.8,10.2,15.7,13.6
20011028,5,0.87,1.0252,0.63,0.0,3.3,10.7,15.2,13.2
20011029,6,0.88,1.0247,0.45,0.0,1.4,7.2,19.1,11.2
20011030,2,0.83,1.015,0.86,0.08,6.8,11.5,13.9,15.3
20011031,3,0.69,1.0215,0.94,0.0,8.3,9.2,13.8,11.6
20011101,2,0.78,1.0384,0.94,0.0,8.6,4.3,14.4,9.0
20011102,4,0.83,1.0402,0.81,0.0,6.6,4.1,13.0,9.2
20011103,5,0.89,1.0334,0.79,0.0,6.4,3.0,12.3,8.0
20011104,6,0.84,1.0254,0.61,0.0,3.8,4.5,11.8,8.4
20011105,4,0.77,1.025,0.88,0.0,8.5,4.5,14.4,8.2
20011106,6,0.78,1.0144,0.61,0.06,4.2,5.8,14.1,10.1
20011107,8,0.86,1.0093,0.21,1.22,0.0,9.6,6.7,11.8
20011108,6,0.74,1.0038,0.36,0.18,1.1,6.6,6.8,6.6
20011109,4,0.75,1.0246,0.72,0.0,6.4,1.0,9.4,3.9
20011110,5,0.78,1.0309,0.72,0.0,6.5,-0.3,12.8,4.6
20011111,7,0.88,1.0257,0.25,0.0,0.3,2.4,11.3,7.6
20011112,7,0.94,1.0165,0.19,0.14,0.0,7.4,7.4,9.4
20011113,6,0.76,1.0252,0.46,0.0,2.8,5.6,8.5,6.5
20011114,1,0.78,1.035,0.7,0.0,7.0,-0.4,9.1,4.0
20011115,4,0.82,1.0396,0.69,0.0,6.9,0.5,11.3,4.8
20011116,8,0.83,1.04,0.18,0.02,0.0,1.2,10.1,6.2
20011117,7,0.88,1.034,0.17,0.02,0.0,8.5,9.4,9.3
20011118,8,0.88,1.0257,0.17,0.06,0.0,7.3,9.3,8.4
20011119,7,0.8,1.0266,0.28,0.0,0.8,6.7,10.4,8.0
20011120,7,0.81,1.0308,0.21,0.0,0.2,3.6,12.6,7.0
20011121,7,0.81,1.0271,0.19,0.22,0.1,5.7,11.1,9.2
20011122,6,0.73,1.0226,0.48,0.0,3.9,9.4,9.2,10.2
20011123,6,0.76,1.0274,0.28,0.0,1.0,-0.4,14.8,4.4
20011124,6,0.87,1.023,0.46,0.0,3.9,1.3,14.3,8.0
20011125,7,0.9,1.017,0.15,0.42,0.0,9.2,8.5,11.8
20011126,1,0.88,1.016,0.61,0.0,7.2,1.6,10.8,5.0
20011127,6,0.87,1.0086,0.17,0.02,0.1,0.0,12.1,5.4
20011128,6,0.82,1.0165,0.33,0.3,2.0,2.3,13.9,7.2
20011129,8,0.91,1.0114,0.15,0.48,0.0,4.2,14.9,9.0
20011130,8,0.91,1.0084,0.14,0.24,0.0,11.8,12.2,13.4
20011201,6,0.87,1.0133,0.32,0.08,2.3,10.1,7.2,11.2
20011202,7,0.92,1.0253,0.13,0.04,0.0,1.6,10.9,4.4
20011203,7,0.94,1.0193,0.13,0.38,0.0,2.3,11.3,6.6
20011204,6,0.78,1.012,0.42,0.52,4.4,5.4,14.5,8.4
20011205,6,0.8,1.0149,0.4,0.12,4.1,6.0,8.2,10.2
20011206,6,0.79,1.032,0.25,0.0,1.4,3.5,11.0,5.8
20011207,6,0.82,1.0365,0.33,0.0,2.8,4.8,7.2,7.9
20011208,4,0.88,1.0393,0.5,0.0,6.5,1.4,7.0,4.3
20011209,4,0.86,1.0397,0.45,0.0,5.5,1.8,8.4,4.4
